gemeente,naam,geslacht,verwachte datum
Diksmuide,Joseph,Mannelijk,03/05/2019
Ciney,Nicolas,Mannelijk,03/04/2019
Grâce-Hollogne,Domenico,Mannelijk,03/12/2019
Denderleeuw,Caro,Vrouwelijk,03/04/2019
Brugge,Yara,Vrouwelijk,03/10/2019
Brasschaat,Wilfried,Mannelijk,03/10/2019
Zoersel,Kathleen,Vrouwelijk,03/13/2019
Wuustwezel,Roos,Vrouwelijk,03/11/2019
Kortrijk,Jason,Mannelijk,03/07/2019
Houffalize,Maria,Vrouwelijk,03/03/2019
Antwerpen,Yamina,Vrouwelijk,03/13/2019
Brugge,Patrick,Mannelijk,02/25/2019
Dison,Michèle,Vrouwelijk,02/28/2019
Zutendaal,Martijn,Mannelijk,03/16/2019
Grobbendonk,Dirk,Mannelijk,04/18/2019
Brussel,Monique,Vrouwelijk,03/17/2019
Antwerpen,Dylan,Mannelijk,03/04/2019
Menen,Tom,Mannelijk,03/10/2019
Bastenaken,Tom,Mannelijk,03/12/2019
Chapelle-lez-Herlaimont,Camille,Vrouwelijk,03/03/2019
Oostende,Clara,Vrouwelijk,02/22/2019
Roeselare,Johan,Mannelijk,03/03/2019
Jabbeke,Serge,Mannelijk,02/28/2019
Ukkel,Isabelle,Vrouwelijk,03/11/2019
Villers-la-Ville,Dominique,Mannelijk,02/25/2019
Roeselare,Loes,Vrouwelijk,03/05/2019
Houthalen-Helchteren,Marina,Vrouwelijk,02/24/2019
Rouvroy,Sophie,Vrouwelijk,03/03/2019
Le Roeulx,Allan,Mannelijk,03/05/2019
Sint-Jans-Molenbeek,Fatima,Vrouwelijk,03/04/2019
Hensies,Mélissa,Vrouwelijk,04/12/2019
Steenokkerzeel,Jan,Mannelijk,03/02/2019
Kortrijk,Roger,Mannelijk,03/06/2019
Wichelen,Patrick,Mannelijk,03/13/2019
Evere,Elena,Vrouwelijk,02/28/2019
Lille,Eddy,Mannelijk,03/22/2019
Namen,Nathalie,Vrouwelijk,02/25/2019
Mol,Emre,Mannelijk,03/13/2019
Gent,Cevat,Mannelijk,02/22/2019
Schaarbeek,Adrian,Mannelijk,03/05/2019
Brugge,Ingrid,Vrouwelijk,03/10/2019
Gedinne,Coralie,Vrouwelijk,03/12/2019
Zinnik,Renaud,Mannelijk,03/22/2019
Bornem,Jeannine,Vrouwelijk,04/25/2019
Oudenaarde,Liesbeth,Vrouwelijk,03/03/2019
Heusden-Zolder,Els,Vrouwelijk,03/13/2019
Musson,Carine,Vrouwelijk,02/28/2019
Bergen,Emilio,Mannelijk,03/20/2019
Hasselt,Eddy,Mannelijk,03/04/2019
Aubange,Andrée,Vrouwelijk,03/21/2019
Kluisbergen,Tania,Vrouwelijk,03/07/2019
Charleroi,Sara,Vrouwelijk,02/21/2019
Brecht,Gerarda,Vrouwelijk,02/22/2019
Halen,Jeannine,Vrouwelijk,03/02/2019
Linter,Denise,Vrouwelijk,02/21/2019
Antwerpen,Nadine,Vrouwelijk,03/10/2019
Hasselt,Marc,Mannelijk,03/15/2019
Bergen,Monika,Vrouwelijk,03/05/2019
Geel,Glenn,Mannelijk,03/06/2019
Dendermonde,Marc,Mannelijk,03/06/2019
Tongeren,Louis,Mannelijk,03/03/2019
Onhaye,Xavier,Mannelijk,03/09/2019
Luik,Monique,Vrouwelijk,03/01/2019
Bornem,Kristof,Mannelijk,04/09/2019
Tienen,Daniël,Mannelijk,03/14/2019
Sint-Gillis,Isabel,Vrouwelijk,03/06/2019
Menen,Marleen,Vrouwelijk,03/07/2019
Wervik,Audrey,Vrouwelijk,03/31/2019
Charleroi,Israe,Vrouwelijk,02/21/2019
Genk,Raf,Mannelijk,04/03/2019
Florennes,Hélène,Vrouwelijk,02/23/2019
Diest,Roger,Mannelijk,03/03/2019
