gemeente,naam,geslacht,verwachte datum
Evergem,Elien,Vrouwelijk,08/31/2019
Walcourt,Huguette,Vrouwelijk,08/17/2019
Merelbeke,Francine,Vrouwelijk,09/08/2019
Oudergem,Alice,Vrouwelijk,08/26/2019
Antwerpen,Lucien,Mannelijk,08/30/2019
Lokeren,Kasper,Mannelijk,08/21/2019
Brussel,Youssef,Mannelijk,08/27/2019
Doornik,Raphaël,Mannelijk,08/24/2019
Dendermonde,Annelies,Vrouwelijk,09/05/2019
Herve,Alessio,Mannelijk,08/28/2019
Gent,Lucienne,Vrouwelijk,09/05/2019
Courcelles,Steve,Mannelijk,10/01/2019
Gent,Steven,Mannelijk,09/18/2019
Tinlot,Camille,Vrouwelijk,09/13/2019
Oudsbergen,Monique,Vrouwelijk,08/24/2019
Gent,Pepijn,Mannelijk,08/24/2019
Mol,Jesse,Mannelijk,08/27/2019
Wezembeek-Oppem,Florence,Vrouwelijk,08/18/2019
Hasselt,Jente,Mannelijk,08/27/2019
Lessen,Frédéric,Mannelijk,08/30/2019
Quaregnon,Michaël,Mannelijk,08/20/2019
Herne,Sylvie,Vrouwelijk,08/23/2019
Tremelo,Sven,Mannelijk,09/16/2019
Kasteelbrakel,Léopold,Mannelijk,09/04/2019
Aiseau-Presles,Marie-Rose,Vrouwelijk,08/25/2019
Bastenaken,Jean-Marie,Mannelijk,08/16/2019
Paliseul,Bernard,Mannelijk,08/28/2019
Komen-Waasten,Roger,Mannelijk,09/03/2019
Saint-Ghislain,André,Mannelijk,08/17/2019
Knokke-Heist,Christiane,Vrouwelijk,08/28/2019
Maaseik,Ward,Mannelijk,08/21/2019
Halle (Halle-Vilvoorde),Nathan,Mannelijk,08/25/2019
Hoogstraten,Eddy,Mannelijk,09/03/2019
Doornik,Thomas,Mannelijk,09/15/2019
Jette,Jean,Mannelijk,08/29/2019
Riemst,Pascal,Mannelijk,08/28/2019
Aarschot,Andy,Mannelijk,09/02/2019
Walcourt,Régis,Mannelijk,08/24/2019
Brugge,Noa,Vrouwelijk,09/15/2019
Bernissart,Carine,Vrouwelijk,08/23/2019
Tervuren,Jennifer,Vrouwelijk,09/04/2019
Heusden-Zolder,Nathalie,Vrouwelijk,08/29/2019
La Louvière,Brigitte,Vrouwelijk,08/20/2019
Beerse,Liam,Mannelijk,09/04/2019
Wezet,Olivier,Mannelijk,09/03/2019
Kortemark,Robby,Mannelijk,09/03/2019
Hasselt,Jenny,Vrouwelijk,10/17/2019
Antwerpen,Kemal,Mannelijk,08/27/2019
Sint-Gillis,Anne-Sophie,Vrouwelijk,08/17/2019
Bonheiden,Diederik,Mannelijk,09/02/2019
Hotton,Cyril,Mannelijk,08/24/2019
Zonhoven,Els,Vrouwelijk,09/01/2019
Deinze,Jelle,Mannelijk,08/25/2019
Oud-Turnhout,Elisabeth,Vrouwelijk,09/03/2019
Lennik,An,Vrouwelijk,08/23/2019
Colfontaine,Aymeric,Mannelijk,08/20/2019
Brasschaat,Sylvia,Vrouwelijk,09/02/2019
Beveren (Sint-Niklaas),Maxime,Vrouwelijk,08/29/2019
Gent,Lieve,Vrouwelijk,09/03/2019
Brussel,Nathalie,Vrouwelijk,09/15/2019
Brecht,Marc,Mannelijk,08/23/2019
Kalmthout,Ann,Vrouwelijk,08/18/2019
Estinnes,Luca,Mannelijk,08/30/2019
Charleroi,Yassin,Mannelijk,08/31/2019
Gent,Emmy,Vrouwelijk,08/30/2019
Braives,Marguerite,Vrouwelijk,09/19/2019
Anderlecht,Jennifer,Vrouwelijk,08/27/2019
Brugge,Marina,Vrouwelijk,08/16/2019
Edegem,Anneleen,Vrouwelijk,09/04/2019
Ieper,Leona,Vrouwelijk,08/28/2019
Elsene,Federica,Vrouwelijk,08/23/2019
Hasselt,Murat,Mannelijk,08/20/2019
Bergen,Antoine,Mannelijk,09/04/2019
Borgworm,Marie,Vrouwelijk,09/19/2019
Elsene,Albane,Vrouwelijk,08/24/2019
Beveren (Sint-Niklaas),Tom,Mannelijk,08/26/2019
Hasselt,Maurice,Mannelijk,08/25/2019
Sint-Niklaas (Sint-Niklaas),Jan,Mannelijk,09/13/2019
Kortenberg,Jeroen,Mannelijk,09/02/2019
Sint-Lambrechts-Woluwe,Maria,Vrouwelijk,08/22/2019
Gent,Marco,Mannelijk,08/24/2019
