gemeente,naam,geslacht,verwachte datum
Lessen,Michel,Mannelijk,06/14/2019
Beveren (Sint-Niklaas),Marleen,Vrouwelijk,06/07/2019
Habay,Samuel,Mannelijk,06/19/2019
Luik,Frédéric,Mannelijk,06/02/2019
Izegem,Jeroen,Mannelijk,06/17/2019
Neupré,Sabrina,Vrouwelijk,06/14/2019
Brussel,Firdaous,Vrouwelijk,06/02/2019
Chapelle-lez-Herlaimont,Julien,Mannelijk,07/04/2019
Menen,Giovanni,Mannelijk,06/08/2019
Elsene,Ana,Vrouwelijk,06/05/2019
Profondeville,Renaud,Mannelijk,06/09/2019
Herve,Arnaud,Mannelijk,06/08/2019
Stekene,Tom,Mannelijk,06/23/2019
Leuven,Ida,Vrouwelijk,06/18/2019
Lichtervelde,Dina,Vrouwelijk,06/19/2019
Manage,Arnaud,Mannelijk,06/05/2019
Kortrijk,Marie,Vrouwelijk,06/13/2019
Dison,Sarah,Vrouwelijk,06/17/2019
Schaarbeek,Nabil,Mannelijk,06/16/2019
Tielt (Tielt),Sylvie,Vrouwelijk,06/20/2019
Evere,Guy,Mannelijk,06/08/2019
Ans,Corinne,Vrouwelijk,06/27/2019
Sint-Agatha-Berchem,Théo,Mannelijk,06/15/2019
Kortrijk,Dirk,Mannelijk,06/10/2019
Charleroi,Marc,Mannelijk,06/07/2019
Charleroi,Dominique,Vrouwelijk,06/14/2019
Luik,Dominique,Mannelijk,06/20/2019
Antwerpen,Gustaaf,Mannelijk,06/21/2019
Moeskroen,Serge,Mannelijk,06/12/2019
Antwerpen,Mohsin,Mannelijk,06/06/2019
Sint-Truiden,Steve,Mannelijk,06/09/2019
Schaarbeek,Josette,Vrouwelijk,06/16/2019
Antwerpen,Katrien,Vrouwelijk,07/04/2019
Rixensart,Audrey,Vrouwelijk,06/10/2019
Beauraing,Jérémy,Mannelijk,06/15/2019
Turnhout,Iris,Vrouwelijk,06/27/2019
Zaventem,Lucienne,Vrouwelijk,07/22/2019
Schaarbeek,Zeynep,Vrouwelijk,06/25/2019
Vilvoorde,Nadine,Vrouwelijk,06/08/2019
Ukkel,René,Mannelijk,06/12/2019
Gent,Christoffel,Mannelijk,06/03/2019
La Louvière,Philippe,Mannelijk,06/28/2019
Rixensart,Matthieu,Mannelijk,06/14/2019
Wachtebeke,Claudine,Vrouwelijk,06/10/2019
Kalmthout,Birgit,Vrouwelijk,06/07/2019
Ichtegem,Sandy,Vrouwelijk,06/20/2019
Modave,Sonia,Vrouwelijk,06/16/2019
Brussel,Kevin,Mannelijk,06/06/2019
Brussel,Nour-Eddine,Mannelijk,06/13/2019
Welkenraedt,Sophie,Vrouwelijk,06/18/2019
Hotton,Jean,Mannelijk,07/23/2019
Antwerpen,Fouad,Mannelijk,06/02/2019
Luik,Mathys,Mannelijk,06/18/2019
Profondeville,Joëlle,Vrouwelijk,06/09/2019
Lede,Jean-Marie,Mannelijk,06/18/2019
Pittem,Kurt,Mannelijk,06/09/2019
Namen,Anne-Cécile,Vrouwelijk,06/13/2019
Kasterlee,Peter,Mannelijk,06/16/2019
Sint-Jans-Molenbeek,Drita,Vrouwelijk,06/09/2019
Schoten,Monique,Vrouwelijk,06/12/2019
Antwerpen,Laura,Vrouwelijk,06/28/2019
Dilbeek,Jos,Mannelijk,06/12/2019
Bergen,Claire,Vrouwelijk,06/11/2019
Heusden-Zolder,Bart,Mannelijk,06/01/2019
Veurne,Claudine,Vrouwelijk,06/18/2019
Affligem,Laure,Vrouwelijk,07/29/2019
Lommel,Eva,Vrouwelijk,06/02/2019
Geel,Irma,Vrouwelijk,06/06/2019
Gerpinnes,Alexandre,Mannelijk,06/18/2019
Stabroek,Robert,Mannelijk,06/13/2019
Genk,Kelly,Vrouwelijk,06/14/2019
Gerpinnes,Jacques,Mannelijk,06/16/2019
Andenne,Marie,Vrouwelijk,06/04/2019
Peer,Willy,Mannelijk,06/13/2019
Estaimpuis,Pauline,Vrouwelijk,06/05/2019
Heusden-Zolder,Hilal,Vrouwelijk,06/05/2019
Tubeke,Françoise,Vrouwelijk,06/05/2019
Soumagne,Catherine,Vrouwelijk,07/02/2019
Doornik,Marthe,Vrouwelijk,06/12/2019
Wetteren,Martine,Vrouwelijk,06/14/2019
Ninove,Matthias,Mannelijk,06/20/2019
Antwerpen,Cyrille,Mannelijk,06/15/2019
Sint-Niklaas (Sint-Niklaas),Hildegard,Vrouwelijk,06/12/2019
Genepiën,Charlotte,Vrouwelijk,06/16/2019
Kortrijk,Magda,Vrouwelijk,06/19/2019
Bierbeek,Eric,Mannelijk,06/26/2019
Bergen,Sylvie,Vrouwelijk,06/11/2019
Waregem,Joanna,Vrouwelijk,06/18/2019
Gent,Tom,Mannelijk,06/16/2019
Wuustwezel,Nathalie,Vrouwelijk,06/15/2019
Staden,Dré,Mannelijk,06/14/2019
Brugge,Alessandro,Mannelijk,06/09/2019
Halle (Halle-Vilvoorde),Stijn,Mannelijk,07/11/2019
Lier,Myriam,Vrouwelijk,06/07/2019
Overijse,Florence,Vrouwelijk,06/13/2019
Doornik,Myriam,Vrouwelijk,06/22/2019
Aalter,Willy,Mannelijk,06/05/2019
Schaarbeek,Barbara,Vrouwelijk,06/14/2019
Beveren (Sint-Niklaas),Alexandra,Vrouwelijk,06/19/2019
Aat,Alain,Mannelijk,06/03/2019
Brussel,Marwan,Mannelijk,06/13/2019
Mortsel,Monique,Vrouwelijk,06/16/2019
Deinze,Gert,Mannelijk,06/10/2019
La Louvière,Pascal,Mannelijk,06/08/2019
Charleroi,Eric,Mannelijk,06/12/2019
Oudsbergen,Nicole,Vrouwelijk,06/09/2019
Antwerpen,Ilias,Mannelijk,06/02/2019
Zwevegem,Freddy,Mannelijk,06/08/2019
Anderlecht,Andreea,Vrouwelijk,06/07/2019
Soumagne,Mia,Vrouwelijk,06/10/2019
Knokke-Heist,Stefaan,Mannelijk,06/07/2019
Sint-Jans-Molenbeek,Mustapha,Mannelijk,06/13/2019
Lanaken,Justin,Mannelijk,06/15/2019
Vorselaar,Jeroen,Mannelijk,07/06/2019
Bertem,Emma,Vrouwelijk,06/11/2019
Aarschot,Joost,Mannelijk,06/13/2019
Heusden-Zolder,Noah,Mannelijk,06/10/2019
Kortrijk,Sonja,Vrouwelijk,06/18/2019
Heist-op-den-Berg,Lauren,Vrouwelijk,06/14/2019
Menen,Rune,Mannelijk,06/04/2019
Blegny,Richard,Mannelijk,06/17/2019
Fexhe-le-Haut-Clocher,Francis,Mannelijk,06/12/2019
Kruisem,Evelyne,Vrouwelijk,06/06/2019
Maldegem,Sam,Mannelijk,06/18/2019
Leuven,John,Mannelijk,06/03/2019
Andenne,Lisa,Vrouwelijk,06/12/2019
Jette,Lina,Vrouwelijk,06/16/2019
Berlaar,Willem,Mannelijk,06/06/2019
Watermaal-Bosvoorde,Etienne,Mannelijk,06/02/2019
Paliseul,Nicolas,Mannelijk,06/13/2019
Sint-Pieters-Leeuw,Eva,Vrouwelijk,06/01/2019
Binche,Katty,Vrouwelijk,06/21/2019
Sint-Pieters-Leeuw,Viviane,Vrouwelijk,06/17/2019
Gent,Etienne,Mannelijk,06/03/2019
Aarlen,Annick,Vrouwelijk,06/10/2019
Sankt Vith,Claudia,Vrouwelijk,06/18/2019
Binche,Emmanuel,Mannelijk,06/11/2019
Schaarbeek,Samy,Mannelijk,06/10/2019
Jemeppe-sur-Sambre,Elisa,Vrouwelijk,06/11/2019
Brecht,Cindy,Vrouwelijk,06/04/2019
Charleroi,Philippe,Mannelijk,06/21/2019
Assenede,Roger,Mannelijk,06/27/2019
Tongeren,André,Mannelijk,06/17/2019
Charleroi,Pierre,Mannelijk,06/14/2019
Brugge,Pilar,Vrouwelijk,06/08/2019
Schaarbeek,Elias,Mannelijk,06/19/2019
Borgloon,Lydia,Vrouwelijk,06/01/2019
Zonnebeke,Delphine,Vrouwelijk,06/15/2019
Sint-Lambrechts-Woluwe,Tiago,Mannelijk,06/25/2019
Brecht,Nancy,Vrouwelijk,06/10/2019
Amay,Jeanne,Vrouwelijk,06/08/2019
Colfontaine,David,Mannelijk,06/21/2019
Aat,Damien,Mannelijk,06/12/2019
Antwerpen,Pauline,Vrouwelijk,06/21/2019
Schoten,Simonne,Vrouwelijk,06/08/2019
Profondeville,Elodie,Vrouwelijk,06/14/2019
Anderlecht,Dorian,Mannelijk,06/08/2019
Antwerpen,Jonathan,Mannelijk,06/04/2019
Estinnes,Léa,Vrouwelijk,06/16/2019
Beringen,Adnan,Mannelijk,07/27/2019
Namen,Pol,Mannelijk,06/08/2019
Antwerpen,Renata,Vrouwelijk,06/17/2019
Gent,Dirk,Mannelijk,06/20/2019
Torhout,Marie,Vrouwelijk,07/12/2019
Zwevegem,Camille,Vrouwelijk,06/21/2019
Moeskroen,Marie,Vrouwelijk,06/18/2019
Watermaal-Bosvoorde,Morgane,Vrouwelijk,06/04/2019
Herent,Britt,Vrouwelijk,06/20/2019
Doornik,Marie-Paule,Vrouwelijk,06/08/2019
Aarlen,Josiane,Vrouwelijk,06/11/2019
Overijse,Rudy,Mannelijk,06/15/2019
Aarlen,Marina,Vrouwelijk,06/08/2019
Genk,Ferdinand,Mannelijk,06/04/2019
Doornik,Bernard,Mannelijk,06/17/2019
Amay,Anthony,Mannelijk,06/15/2019
Mortsel,Joke,Vrouwelijk,06/07/2019
Sint-Truiden,Esmée,Vrouwelijk,06/20/2019
Boussu,Johan,Mannelijk,06/14/2019
Seneffe,Axel,Mannelijk,06/01/2019
Bilzen,Josse,Mannelijk,06/05/2019
Ingelmunster,Freddy,Mannelijk,06/03/2019
Quaregnon,Raymond,Mannelijk,06/09/2019
Leuven,Karen,Vrouwelijk,06/12/2019
Heusden-Zolder,Katleen,Vrouwelijk,06/08/2019
Stabroek,Dries,Mannelijk,06/08/2019
Beloeil,Yvette,Vrouwelijk,07/02/2019
Brussel,Wassila,Vrouwelijk,06/11/2019
Gesves,Pascale,Vrouwelijk,06/11/2019
Gent,Jasper,Mannelijk,06/15/2019
Kapellen (Antwerpen),Anna,Vrouwelijk,06/08/2019
Damme,Annelies,Vrouwelijk,07/07/2019
Beveren (Sint-Niklaas),Roy,Mannelijk,06/12/2019
Antwerpen,Wim,Mannelijk,06/15/2019
Luik,Estelle,Vrouwelijk,06/01/2019
Antwerpen,Joris,Mannelijk,06/24/2019
Watermaal-Bosvoorde,Frédéric,Mannelijk,06/21/2019
Antwerpen,Sharon,Vrouwelijk,06/03/2019
Seraing,Benjamin,Mannelijk,06/20/2019
Assenede,Dirk,Mannelijk,06/18/2019
Tervuren,Erik,Mannelijk,06/02/2019
