gemeente,naam,geslacht,verwachte datum
Berlare,Eva,Vrouwelijk,08/19/2019
Sint-Niklaas (Sint-Niklaas),Femke,Vrouwelijk,09/14/2019
Aarlen,Thibault,Mannelijk,09/25/2019
Schoten,Ivan,Mannelijk,08/14/2019
’s Gravenbrakel,Sam,Mannelijk,08/23/2019
Linter,Gaston,Mannelijk,08/21/2019
Beyne-Heusay,Serge,Mannelijk,08/15/2019
Gistel,Christel,Vrouwelijk,08/21/2019
Charleroi,Mariya,Vrouwelijk,08/21/2019
La Louvière,Gioacchino,Mannelijk,09/16/2019
Sint-Gillis,Annick,Vrouwelijk,08/22/2019
Ukkel,Mourad,Mannelijk,08/15/2019
Boom,Patrick,Mannelijk,08/20/2019
Charleroi,Camille,Vrouwelijk,08/25/2019
Lievegem,Marie,Vrouwelijk,08/17/2019
Nijvel,Daniel,Mannelijk,08/19/2019
Farciennes,Arnaud,Mannelijk,08/29/2019
Kasterlee,Tine,Vrouwelijk,09/01/2019
Menen,Niels,Mannelijk,08/24/2019
Doornik,Christine,Vrouwelijk,08/28/2019
Tongeren,Karen,Vrouwelijk,08/17/2019
Knokke-Heist,Serge,Mannelijk,08/25/2019
Ieper,Lieven,Mannelijk,08/30/2019
Brecht,Anke,Vrouwelijk,08/29/2019
Luik,Armelle,Vrouwelijk,08/24/2019
Zaventem,Alexis,Mannelijk,08/29/2019
La Louvière,Yves,Mannelijk,08/15/2019
Virton,Estelle,Vrouwelijk,08/25/2019
Gent,Hilde,Vrouwelijk,08/17/2019
Les Bons Villers,Muriel,Vrouwelijk,08/24/2019
Rochefort,Yannick,Mannelijk,08/15/2019
Asse,Martine,Vrouwelijk,09/01/2019
Charleroi,Jessica,Vrouwelijk,08/20/2019
Antwerpen,Hoi,Vrouwelijk,08/22/2019
Bergen,Sandra,Vrouwelijk,08/28/2019
Charleroi,Brahim,Mannelijk,08/26/2019
Ravels,Inge,Vrouwelijk,08/21/2019
Kontich,Alyssa,Vrouwelijk,08/30/2019
Bergen,Claudine,Vrouwelijk,08/24/2019
Zonnebeke,Caroline,Vrouwelijk,08/12/2019
Mechelen,Tom,Mannelijk,08/22/2019
Anzegem,Veerle,Vrouwelijk,08/22/2019
Ninove,Sigrid,Vrouwelijk,09/26/2019
Tienen,Felix,Mannelijk,10/02/2019
Zemst,Jonathan,Mannelijk,08/18/2019
Anderlecht,Céline,Vrouwelijk,09/09/2019
Wuustwezel,Victor,Mannelijk,08/24/2019
Ieper,Marie,Vrouwelijk,08/29/2019
Deerlijk,Frans,Mannelijk,08/19/2019
Borgloon,Björn,Mannelijk,08/14/2019
Tielt (Tielt),Lionel,Mannelijk,08/29/2019
Genk,Francesco,Mannelijk,08/25/2019
Etterbeek,Mariam,Vrouwelijk,08/25/2019
Gent,Francine,Vrouwelijk,08/19/2019
Schaarbeek,Pascale,Vrouwelijk,08/15/2019
Eeklo,Anja,Vrouwelijk,08/20/2019
Wanze,Martine,Vrouwelijk,08/18/2019
Assesse,Frédéric,Mannelijk,08/24/2019
Sint-Pieters-Woluwe,Anne,Vrouwelijk,08/29/2019
Londerzeel,Louis,Mannelijk,08/22/2019
Antwerpen,Halima,Vrouwelijk,08/29/2019
Landen,Freddy,Mannelijk,08/21/2019
Schoten,Caroline,Vrouwelijk,08/13/2019
Saint-Ghislain,Candice,Vrouwelijk,08/31/2019
Wijnegem,François,Mannelijk,08/18/2019
Boechout,Annie,Vrouwelijk,09/04/2019
Opzullik,Jacques,Mannelijk,08/19/2019
Namen,François,Mannelijk,08/26/2019
Gent,Nele,Vrouwelijk,08/26/2019
Awans,Gisèle,Vrouwelijk,08/19/2019
Hulshout,Lennert,Mannelijk,08/15/2019
Zedelgem,Manon,Vrouwelijk,08/19/2019
Elsene,Stéphane,Mannelijk,08/30/2019
Lummen,Marc,Mannelijk,08/22/2019
Erezée,Sarah,Vrouwelijk,10/10/2019
Roeselare,Warre,Mannelijk,09/11/2019
Lievegem,Albert,Mannelijk,08/28/2019
Willebroek,Magda,Vrouwelijk,08/19/2019
Arendonk,Jan,Mannelijk,09/01/2019
Herstal,Charles,Mannelijk,08/24/2019
Hasselt,Michelle,Vrouwelijk,08/19/2019
Ans,Pauline,Vrouwelijk,09/14/2019
Namen,Luc,Mannelijk,08/22/2019
Antwerpen,Maria,Vrouwelijk,08/24/2019
Zonhoven,Carolina,Vrouwelijk,08/24/2019
Brugge,Bianca,Vrouwelijk,08/22/2019
Anderlecht,Herman,Mannelijk,08/17/2019
Verviers,Ronald,Mannelijk,08/16/2019
Pelt,Ria,Vrouwelijk,08/26/2019
Sint-Niklaas (Sint-Niklaas),Vincent,Mannelijk,08/19/2019
Boom,Mimount,Vrouwelijk,08/30/2019
Vilvoorde,Christian,Mannelijk,08/21/2019
Beveren (Sint-Niklaas),Anna,Vrouwelijk,08/19/2019
Ukkel,Raphaël,Mannelijk,08/21/2019
Turnhout,An,Vrouwelijk,08/15/2019
Ninove,Rita,Vrouwelijk,08/24/2019
Ukkel,Pascal,Mannelijk,08/22/2019
Sint-Martens-Latem,Philippe,Mannelijk,08/13/2019
Amel,Sandra,Vrouwelijk,08/23/2019
Westerlo,Ivonne,Vrouwelijk,08/25/2019
Luik,Rudi,Mannelijk,08/25/2019
Oostende,Jean,Mannelijk,09/01/2019
Anzegem,Claudine,Vrouwelijk,08/14/2019
Oostende,Laura,Vrouwelijk,08/22/2019
Schoten,René,Mannelijk,08/26/2019
Itter,Thomas,Mannelijk,08/19/2019
Bocholt,Maria,Vrouwelijk,10/06/2019
Doornik,Fatima,Vrouwelijk,08/24/2019
Vorst (Brussel-Hoofdstad),Stella,Vrouwelijk,08/14/2019
Namen,Paule,Vrouwelijk,08/22/2019
Courcelles,Angelo,Mannelijk,08/28/2019
Antwerpen,Hannah,Vrouwelijk,08/25/2019
Bilzen,Christian,Mannelijk,08/23/2019
Zinnik,Antoine,Mannelijk,08/18/2019
Turnhout,Christiana,Vrouwelijk,08/21/2019
Ieper,Ruben,Mannelijk,08/30/2019
Geldenaken,Denis,Mannelijk,08/16/2019
Herenthout,Peter,Mannelijk,08/26/2019
Plombières,Michael,Mannelijk,08/29/2019
Brussel,Godelieve,Vrouwelijk,08/21/2019
Hasselt,Myriam,Vrouwelijk,08/28/2019
Mechelen,Diane,Vrouwelijk,08/23/2019
Luik,Nathalie,Vrouwelijk,08/24/2019
Philippeville,Michel,Mannelijk,08/22/2019
Borgloon,Joseph,Mannelijk,08/15/2019
Couvin,Vincent,Mannelijk,09/07/2019
Manage,Maria,Vrouwelijk,08/24/2019
Elsene,Françoise,Vrouwelijk,08/25/2019
Villers-la-Ville,José,Mannelijk,08/21/2019
Vorst (Brussel-Hoofdstad),Cédric,Mannelijk,08/24/2019
Ottignies-Louvain-la-Neuve,Christian,Mannelijk,08/25/2019
Brakel,Vincent,Mannelijk,08/29/2019
Tongeren,Carla,Vrouwelijk,08/14/2019
Dilsen-Stokkem,Vincenzo,Mannelijk,09/06/2019
Lokeren,Geert,Mannelijk,09/10/2019
Fosses-la-Ville,Marine,Vrouwelijk,08/30/2019
Sint-Joost-ten-Node,Stéphane,Mannelijk,08/26/2019
Olen,Sam,Mannelijk,08/23/2019
Houthalen-Helchteren,Véronique,Vrouwelijk,08/19/2019
Knokke-Heist,Leonard,Mannelijk,08/21/2019
