gemeente,naam,geslacht,verwachte datum
Fléron,Guy,Mannelijk,10/30/2019
Ternat,Ann,Vrouwelijk,11/14/2019
Ieper,Hugo,Mannelijk,11/09/2019
Tongeren,Michel,Mannelijk,11/05/2019
Antwerpen,Petrus,Mannelijk,11/05/2019
Verviers,Héléna,Vrouwelijk,11/11/2019
Namen,Benjamin,Mannelijk,11/06/2019
Beerse,Ioan,Mannelijk,11/10/2019
Gembloux,Christian,Mannelijk,11/10/2019
Waregem,Antoine,Mannelijk,11/12/2019
Maasmechelen,Noor,Vrouwelijk,11/10/2019
Thimister-Clermont,Pierre,Mannelijk,12/12/2019
Leopoldsburg,Willy,Mannelijk,11/20/2019
Sint-Gillis,Ayat,Vrouwelijk,11/01/2019
Grimbergen,Tom,Mannelijk,11/18/2019
Luik,Vincent,Mannelijk,11/16/2019
Sint-Pieters-Woluwe,Gilberte,Vrouwelijk,11/05/2019
Jette,Philippe,Mannelijk,11/06/2019
Liedekerke,Gerrit,Mannelijk,12/01/2019
Beerse,Joanna,Vrouwelijk,11/16/2019
Grâce-Hollogne,Claudine,Vrouwelijk,11/09/2019
Nandrin,Raymond,Mannelijk,11/02/2019
Peer,Anja,Vrouwelijk,11/08/2019
Roeselare,Laura,Vrouwelijk,10/30/2019
Sint-Lambrechts-Woluwe,Daniel,Mannelijk,12/13/2019
Luik,Ismaïl,Mannelijk,11/10/2019
Braives,Jérémy,Mannelijk,11/01/2019
Kontich,Joke,Vrouwelijk,10/31/2019
Koksijde,Frieda,Vrouwelijk,11/26/2019
Brecht,Dries,Mannelijk,11/06/2019
Lommel,Anna,Vrouwelijk,11/06/2019
Ukkel,Beata,Vrouwelijk,11/07/2019
Deinze,Auke,Vrouwelijk,11/09/2019
Halle (Halle-Vilvoorde),Pierre,Mannelijk,11/14/2019
Wingene,Jana,Vrouwelijk,11/04/2019
Menen,Roger,Mannelijk,12/01/2019
Deinze,Marlies,Vrouwelijk,11/03/2019
Lier,Emma,Vrouwelijk,11/16/2019
Bergen,Alain,Mannelijk,11/04/2019
Wielsbeke,Catherine,Vrouwelijk,11/07/2019
Eupen,Oliver,Mannelijk,11/17/2019
Luik,Martine,Vrouwelijk,11/12/2019
Lennik,Sonia,Vrouwelijk,11/10/2019
Boechout,Dirk,Mannelijk,11/08/2019
Schaarbeek,Jean,Mannelijk,10/31/2019
