gemeente,naam,geslacht,verwachte datum
Gent,Bram,Mannelijk,02/12/2019
Hasselt,Rita,Vrouwelijk,02/03/2019
Gent,Rachel,Vrouwelijk,02/23/2019
Borsbeek,Siebe,Mannelijk,02/10/2019
Temse,Mathias,Mannelijk,02/09/2019
Tielt (Tielt),Rita,Vrouwelijk,02/08/2019
Herzele,Dirk,Mannelijk,02/16/2019
Vosselaar,Ludovicus,Mannelijk,02/18/2019
Lommel,Jos,Mannelijk,02/10/2019
Essen,Wilhelmus,Mannelijk,02/15/2019
Charleroi,Claudine,Vrouwelijk,02/21/2019
Schaarbeek,Ali,Mannelijk,02/15/2019
Luik,Marek,Mannelijk,02/12/2019
Blegny,Cindy,Vrouwelijk,02/08/2019
Damme,Agnès,Vrouwelijk,02/02/2019
Vorst (Brussel-Hoofdstad),René,Mannelijk,02/03/2019
Ukkel,Chantal,Vrouwelijk,02/05/2019
Sint-Jans-Molenbeek,Marta,Vrouwelijk,02/13/2019
Charleroi,Sebastien,Mannelijk,02/03/2019
Antwerpen,Lokman,Mannelijk,02/07/2019
Borsbeek,Ilse,Vrouwelijk,02/19/2019
Bever,Paul,Mannelijk,02/06/2019
Oostkamp,Kevin,Mannelijk,02/11/2019
Maldegem,Arlette,Vrouwelijk,02/13/2019
Lasne,Annick,Vrouwelijk,02/20/2019
Boortmeerbeek,Nicole,Vrouwelijk,02/17/2019
Antwerpen,Mary,Vrouwelijk,02/11/2019
Heusden-Zolder,Selin,Vrouwelijk,02/07/2019
Pelt,Michiel,Mannelijk,02/09/2019
Hamont-Achel,Davy,Mannelijk,02/10/2019
Kortenberg,Anke,Vrouwelijk,02/15/2019
Thimister-Clermont,Julien,Mannelijk,02/11/2019
Chaumont-Gistoux,Xavier,Mannelijk,02/10/2019
Scherpenheuvel-Zichem,Bart,Mannelijk,02/08/2019
Zwevegem,Martine,Vrouwelijk,02/12/2019
Doornik,Paulette,Vrouwelijk,02/18/2019
Wuustwezel,Joseph,Mannelijk,02/10/2019
Sint-Lambrechts-Woluwe,Chloé,Vrouwelijk,02/19/2019
Diest,Frank,Mannelijk,02/07/2019
Malmedy,Christiane,Vrouwelijk,02/17/2019
Elsene,Anne,Vrouwelijk,03/14/2019
Welkenraedt,Damien,Mannelijk,02/06/2019
Gent,Valerie,Vrouwelijk,02/03/2019
Sprimont,Laurence,Vrouwelijk,02/13/2019
Rijkevorsel,Lea,Vrouwelijk,02/12/2019
Eigenbrakel,Pascal,Mannelijk,02/18/2019
Bergen,Coralie,Vrouwelijk,02/17/2019
Dendermonde,Viviane,Vrouwelijk,02/12/2019
Kelmis,Patricia,Vrouwelijk,02/12/2019
Bertogne,Vinciane,Vrouwelijk,02/15/2019
Sint-Jans-Molenbeek,Josiane,Vrouwelijk,02/09/2019
Diksmuide,Sofie,Vrouwelijk,02/14/2019
Ninove,Christian,Mannelijk,02/16/2019
Verviers,Helga,Vrouwelijk,02/07/2019
Ukkel,Jasmin,Vrouwelijk,02/05/2019
Ham-sur-Heure-Nalinnes,Anaïs,Vrouwelijk,02/08/2019
Harelbeke,Carlos,Mannelijk,01/31/2019
Antwerpen,Wesly,Mannelijk,02/07/2019
Sprimont,Valérie,Vrouwelijk,02/06/2019
Mol,Edmond,Mannelijk,04/05/2019
Andenne,Jean-Marc,Mannelijk,02/18/2019
Wuustwezel,Frans,Mannelijk,02/18/2019
Estinnes,Mauricette,Vrouwelijk,02/17/2019
Charleroi,Henri,Mannelijk,02/06/2019
Houthalen-Helchteren,Sandra,Vrouwelijk,02/08/2019
Gavere,Koen,Mannelijk,02/15/2019
Luik,Annie,Vrouwelijk,02/01/2019
Sint-Niklaas (Sint-Niklaas),Xander,Mannelijk,02/09/2019
Durbuy,Catherine,Vrouwelijk,02/26/2019
Beringen,Febe,Vrouwelijk,02/16/2019
Charleroi,Rocco,Mannelijk,02/04/2019
Tervuren,Gerardus,Mannelijk,02/14/2019
Colfontaine,Mohamed,Mannelijk,02/13/2019
Sint-Jans-Molenbeek,Freddy,Mannelijk,01/31/2019
Doornik,Clémence,Vrouwelijk,03/04/2019
Menen,James,Mannelijk,02/04/2019
Aalst (Aalst),Zakaria,Mannelijk,02/05/2019
Brussel,Walid,Mannelijk,02/08/2019
Wevelgem,Luc,Mannelijk,02/08/2019
Schaarbeek,Jean,Mannelijk,02/10/2019
Anderlecht,Yousef,Mannelijk,02/06/2019
Antwerpen,Alexander,Mannelijk,02/20/2019
Antwerpen,Elzbieta,Vrouwelijk,02/14/2019
Gent,Claudine,Vrouwelijk,02/07/2019
Pepinster,Bryan,Mannelijk,02/08/2019
Luik,Andrée,Vrouwelijk,02/07/2019
Hamont-Achel,Marie,Vrouwelijk,02/07/2019
Gent,Ann,Vrouwelijk,02/24/2019
Brussel,Noah,Mannelijk,02/12/2019
Gingelom,Helena,Vrouwelijk,02/24/2019
Malmedy,Jacques,Mannelijk,02/15/2019
Schaarbeek,Ibrahim,Mannelijk,02/12/2019
Fléron,Océane,Vrouwelijk,02/20/2019
Gent,Peter,Mannelijk,02/27/2019
Evere,Souad,Vrouwelijk,02/02/2019
Waterloo,Sylvie,Vrouwelijk,02/11/2019
Luik,Noam,Mannelijk,02/11/2019
Geldenaken,Armand,Mannelijk,02/14/2019
Jalhay,Eric,Mannelijk,02/02/2019
Herselt,Lore,Vrouwelijk,02/16/2019
Vaux-sur-Sûre,Alfred,Mannelijk,04/01/2019
Puurs-Sint-Amands,Jacqueline,Vrouwelijk,02/09/2019
Gavere,Viktor,Mannelijk,02/11/2019
Charleroi,Roland,Mannelijk,02/20/2019
Dilsen-Stokkem,Sascha,Mannelijk,02/15/2019
Antwerpen,Astrid,Vrouwelijk,02/08/2019
Aarlen,Lydia,Vrouwelijk,02/14/2019
Retie,Marina,Vrouwelijk,02/09/2019
Lokeren,Marleen,Vrouwelijk,02/08/2019
Schilde,Ronald,Mannelijk,02/07/2019
Sint-Gillis,Peggy,Vrouwelijk,02/04/2019
Torhout,Cécile,Vrouwelijk,02/13/2019
Charleroi,Julie,Vrouwelijk,02/04/2019
Châtelet,Valentina,Vrouwelijk,02/11/2019
Borgloon,Patricia,Vrouwelijk,04/04/2019
Schilde,Sally,Vrouwelijk,02/15/2019
Roeselare,Chantal,Vrouwelijk,02/12/2019
Zemst,Evelien,Vrouwelijk,02/05/2019
Ottignies-Louvain-la-Neuve,Vincent,Mannelijk,02/25/2019
Lille,Hanne,Vrouwelijk,02/07/2019
Kortrijk,Robbe,Mannelijk,02/17/2019
Lanaken,Sanne,Vrouwelijk,02/15/2019
Herent,Gert,Mannelijk,02/08/2019
Charleroi,Francine,Vrouwelijk,02/17/2019
Aiseau-Presles,Maria,Vrouwelijk,02/13/2019
Brasschaat,Danny,Mannelijk,02/13/2019
Lasne,Antoine,Mannelijk,02/06/2019
Ganshoren,Maria,Vrouwelijk,02/08/2019
Veurne,Stefanie,Vrouwelijk,02/11/2019
