gemeente,naam,geslacht,verwachte datum
Brasschaat,Guido,Mannelijk,01/24/2019
Charleroi,Lahcen,Mannelijk,02/15/2019
Ukkel,Gilles,Mannelijk,01/28/2019
Gent,Erik,Mannelijk,01/15/2019
Saint-Georges-sur-Meuse,Raphaël,Mannelijk,01/17/2019
Antwerpen,Farid,Mannelijk,01/31/2019
Ans,Vincenzo,Mannelijk,01/15/2019
De Pinte,Marleen,Vrouwelijk,01/26/2019
Zaventem,Luc,Mannelijk,01/21/2019
Brasschaat,Alfons,Mannelijk,02/03/2019
Jemeppe-sur-Sambre,Dorian,Mannelijk,01/15/2019
Aarlen,Kévin,Mannelijk,01/23/2019
Brussel,Panagiotis,Mannelijk,01/20/2019
Gent,Kacper,Mannelijk,01/16/2019
Schaarbeek,Yasser,Mannelijk,01/22/2019
Ingelmunster,Emma,Vrouwelijk,01/23/2019
Kasterlee,Godelieva,Vrouwelijk,01/18/2019
Seraing,Claudio,Mannelijk,01/23/2019
Blegny,Céline,Vrouwelijk,01/24/2019
Burdinne,Annick,Vrouwelijk,01/14/2019
Herent,Hilda,Vrouwelijk,01/17/2019
Eigenbrakel,José,Mannelijk,01/26/2019
Meise,Mario,Mannelijk,01/16/2019
Sint-Gillis-Waas,Remi,Mannelijk,01/27/2019
Itter,Laurent,Mannelijk,01/26/2019
Destelbergen,Leon,Mannelijk,01/14/2019
Duffel,Sonja,Vrouwelijk,01/25/2019
Walcourt,Charlotte,Vrouwelijk,01/31/2019
Eigenbrakel,Nadine,Vrouwelijk,01/22/2019
Ichtegem,Timo,Mannelijk,02/03/2019
Turnhout,Christiana,Vrouwelijk,02/17/2019
Berloz,Théo,Mannelijk,01/24/2019
Antwerpen,Angelo,Mannelijk,01/24/2019
Antwerpen,Jürgen,Mannelijk,02/04/2019
Hamme (Dendermonde),Caroline,Vrouwelijk,01/22/2019
Borsbeek,Robin,Mannelijk,01/22/2019
Brasschaat,Saskia,Vrouwelijk,01/23/2019
La Bruyère,Didier,Mannelijk,01/16/2019
Zwevegem,Lea,Vrouwelijk,01/31/2019
Sint-Katelijne-Waver,Vincent,Mannelijk,01/20/2019
Puurs-Sint-Amands,Jonas,Mannelijk,02/18/2019
Schaarbeek,Eric,Mannelijk,01/21/2019
Haaltert,Lise,Vrouwelijk,01/27/2019
Hoegaarden,Mireille,Vrouwelijk,01/18/2019
Seneffe,Vanessa,Vrouwelijk,01/15/2019
Theux,Isabelle,Vrouwelijk,01/27/2019
Tinlot,Xavier,Mannelijk,01/24/2019
Denderleeuw,Christelle,Vrouwelijk,02/11/2019
Antwerpen,Maria,Vrouwelijk,01/25/2019
Zaventem,Anouk,Vrouwelijk,01/21/2019
Luik,Michaël,Mannelijk,01/23/2019
Beersel,Leonie,Vrouwelijk,02/01/2019
Buggenhout,Els,Vrouwelijk,01/25/2019
Luik,Fadma,Vrouwelijk,01/30/2019
Boom,Bert,Mannelijk,01/23/2019
Libramont-Chevigny,Amélie,Vrouwelijk,01/31/2019
Charleroi,Ana,Vrouwelijk,01/25/2019
Luik,Simone,Vrouwelijk,01/22/2019
Kortrijk,Patrick,Mannelijk,02/15/2019
Zemst,Tim,Mannelijk,01/27/2019
Maldegem,Jurgen,Mannelijk,01/21/2019
Pittem,Wim,Mannelijk,01/23/2019
Kapellen (Antwerpen),Chantal,Vrouwelijk,02/02/2019
Assenede,Amélie,Vrouwelijk,01/23/2019
Boussu,Marcel,Mannelijk,01/29/2019
Ottignies-Louvain-la-Neuve,Eric,Mannelijk,02/02/2019
Binche,Ludivine,Vrouwelijk,01/22/2019
Bergen,Nolan,Mannelijk,02/03/2019
Tongeren,Jean,Mannelijk,02/02/2019
Bernissart,Sabrina,Vrouwelijk,01/20/2019
Antwerpen,Sophia,Vrouwelijk,01/15/2019
Lier,Mia,Vrouwelijk,01/30/2019
Anderlecht,Nabil,Mannelijk,01/22/2019
Zinnik,Mélissa,Vrouwelijk,01/29/2019
Zelzate,Michaël,Mannelijk,02/03/2019
Eigenbrakel,Guillaume,Mannelijk,01/30/2019
Merelbeke,Frank,Mannelijk,03/04/2019
Lievegem,Charlotte,Vrouwelijk,02/16/2019
La Louvière,Giuseppa,Vrouwelijk,01/24/2019
Temse,Michiel,Mannelijk,01/26/2019
Edingen,Maude,Vrouwelijk,01/26/2019
Holsbeek,Gert,Mannelijk,01/29/2019
Asse,Celine,Vrouwelijk,01/22/2019
Antwerpen,Malik,Mannelijk,01/24/2019
Lommel,Bert,Mannelijk,01/15/2019
Dilsen-Stokkem,Ludo,Mannelijk,02/01/2019
Anderlecht,Noëlle,Vrouwelijk,01/21/2019
Oupeye,Elvira,Vrouwelijk,01/26/2019
Charleroi,Axel,Mannelijk,01/21/2019
Dendermonde,Katrien,Vrouwelijk,01/25/2019
Sint-Gillis,Mohamed,Mannelijk,01/27/2019
Waterloo,Liam,Mannelijk,02/16/2019
Sint-Pieters-Woluwe,Birgit,Vrouwelijk,01/21/2019
Sint-Gillis-Waas,Cindy,Vrouwelijk,01/29/2019
Tielt (Tielt),Luc,Mannelijk,02/03/2019
Maasmechelen,Valentino,Mannelijk,01/26/2019
Kuurne,Luc,Mannelijk,01/21/2019
Profondeville,Nicolas,Mannelijk,02/03/2019
Zonnebeke,Kris,Mannelijk,01/27/2019
Beringen,Bram,Mannelijk,01/31/2019
Moeskroen,Inès,Vrouwelijk,01/23/2019
Gent,Emre,Mannelijk,01/22/2019
Herent,Johan,Mannelijk,02/03/2019
Sint-Niklaas (Sint-Niklaas),Enzo,Mannelijk,01/19/2019
Bonheiden,Eddy,Mannelijk,01/24/2019
Sint-Niklaas (Sint-Niklaas),Sabine,Vrouwelijk,01/21/2019
Antwerpen,Christiane,Vrouwelijk,01/21/2019
Antwerpen,Mahdi,Mannelijk,02/04/2019
Charleroi,Albert,Mannelijk,01/23/2019
Luik,Betty,Vrouwelijk,01/19/2019
Habay,Fanny,Vrouwelijk,01/20/2019
Overijse,André,Mannelijk,02/02/2019
Harelbeke,Marino,Mannelijk,01/22/2019
Chaudfontaine,Gauthier,Mannelijk,02/04/2019
Bergen,Xavier,Mannelijk,01/19/2019
Mechelen,Carolina,Vrouwelijk,02/03/2019
Antwerpen,Cecilia,Vrouwelijk,01/25/2019
Knokke-Heist,Monique,Vrouwelijk,02/15/2019
Lanaken,Marie,Vrouwelijk,01/17/2019
Ecaussinnes,Annette,Vrouwelijk,01/22/2019
Binche,Dimitri,Mannelijk,02/01/2019
Zinnik,Héloïse,Vrouwelijk,02/03/2019
Brugge,Veronique,Vrouwelijk,03/03/2019
Rixensart,Yvon,Mannelijk,01/18/2019
Pelt,Paul,Mannelijk,02/20/2019
Antwerpen,Agnes,Vrouwelijk,01/21/2019
