gemeente,naam,geslacht,verwachte datum
Kalmthout,Lea,Vrouwelijk,11/09/2019
Antwerpen,Laurette,Vrouwelijk,11/11/2019
Leuven,Denise,Vrouwelijk,11/21/2019
Malmedy,Charles,Mannelijk,11/16/2019
Châtelet,Audrey,Vrouwelijk,11/16/2019
Oostende,Mariette,Vrouwelijk,11/15/2019
Merbes-le-Château,François,Mannelijk,12/06/2019
Ukkel,Mostafa,Mannelijk,11/15/2019
Luik,Jean,Mannelijk,11/19/2019
Erpe-Mere,Kelly,Vrouwelijk,11/10/2019
Zaventem,Vincent,Mannelijk,11/21/2019
Blegny,Stéphane,Mannelijk,11/18/2019
Gent,Antoon,Mannelijk,11/16/2019
Tienen,Ludovicus,Mannelijk,11/16/2019
Boom,Jolien,Vrouwelijk,11/25/2019
Lanaken,Jeroen,Mannelijk,11/16/2019
Seraing,Emine,Vrouwelijk,11/08/2019
Gavere,Jo,Mannelijk,11/18/2019
Jette,Adrienne,Vrouwelijk,11/21/2019
Antwerpen,Chaib,Mannelijk,12/08/2019
Moeskroen,Christiane,Vrouwelijk,11/20/2019
Leuven,Lukas,Mannelijk,11/18/2019
Kortrijk,Christine,Vrouwelijk,11/18/2019
Ans,Soumaya,Vrouwelijk,11/22/2019
Verviers,Pauline,Vrouwelijk,11/20/2019
Schoten,André,Mannelijk,11/30/2019
Willebroek,Elien,Vrouwelijk,11/17/2019
Amay,Jules,Mannelijk,12/07/2019
Scherpenheuvel-Zichem,Lucienne,Vrouwelijk,11/21/2019
Zaventem,Philippe,Mannelijk,11/17/2019
Grâce-Hollogne,Sabine,Vrouwelijk,11/19/2019
Leopoldsburg,Wouter,Mannelijk,11/30/2019
Grimbergen,Elsa,Vrouwelijk,11/17/2019
Moeskroen,Maya,Vrouwelijk,11/27/2019
Beveren (Sint-Niklaas),Silke,Vrouwelijk,11/15/2019
Peer,Magda,Vrouwelijk,11/21/2019
Oudenaarde,Peter,Mannelijk,12/08/2019
Eigenbrakel,Nicolas,Mannelijk,11/17/2019
Hasselt,Robert,Mannelijk,11/15/2019
Flémalle,Laura,Vrouwelijk,11/21/2019
Profondeville,Marcel,Mannelijk,11/15/2019
Ukkel,Monique,Vrouwelijk,11/19/2019
Anzegem,Petra,Vrouwelijk,11/13/2019
Leopoldsburg,Robbe,Mannelijk,11/13/2019
Wuustwezel,Lisa,Vrouwelijk,11/18/2019
Maldegem,Gino,Mannelijk,11/21/2019
Meulebeke,Bruno,Mannelijk,11/21/2019
Flémalle,Nicole,Vrouwelijk,11/25/2019
Duffel,Lander,Mannelijk,11/18/2019
Sint-Pieters-Woluwe,Julie,Vrouwelijk,11/15/2019
Oudenaarde,Philippe,Mannelijk,11/20/2019
Wervik,Antoon,Mannelijk,11/22/2019
Sint-Truiden,Christina,Vrouwelijk,11/21/2019
Luik,Mustapha,Mannelijk,11/26/2019
Schaarbeek,Redouan,Mannelijk,11/11/2019
Sint-Pieters-Leeuw,Willy,Mannelijk,11/23/2019
Zedelgem,Simonne,Vrouwelijk,11/19/2019
Charleroi,Ramazan,Mannelijk,11/18/2019
Oudergem,Diane,Vrouwelijk,11/18/2019
Bastenaken,Caroline,Vrouwelijk,12/28/2019
Bergen,Nina,Vrouwelijk,11/08/2019
Jurbeke,Eléonore,Vrouwelijk,11/18/2019
Brasschaat,Julie,Vrouwelijk,11/11/2019
Merelbeke,Sara,Vrouwelijk,11/09/2019
Oud-Turnhout,Augusta,Vrouwelijk,01/13/2020
Tielt-Winge,Johan,Mannelijk,11/21/2019
Heist-op-den-Berg,Michel,Mannelijk,11/23/2019
Denderleeuw,Mohamed,Mannelijk,11/18/2019
Moeskroen,Antoine,Mannelijk,01/08/2020
Spa,Solange,Vrouwelijk,11/14/2019
Beveren (Sint-Niklaas),Louis,Mannelijk,11/19/2019
Tubeke,Virginie,Vrouwelijk,11/20/2019
Stekene,Bruno,Mannelijk,11/18/2019
Westerlo,Danny,Mannelijk,11/22/2019
Deinze,Marianne,Vrouwelijk,11/21/2019
Kapellen (Antwerpen),Emma,Vrouwelijk,11/29/2019
Veurne,Luc,Mannelijk,12/05/2019
Anzegem,Rita,Vrouwelijk,11/18/2019
Sint-Lambrechts-Woluwe,David,Mannelijk,11/25/2019
Boussu,Marie-Claude,Vrouwelijk,12/06/2019
Orp-Jauche,Victoria,Vrouwelijk,11/17/2019
Etalle,Benjamin,Mannelijk,11/19/2019
Essen,Alex,Mannelijk,11/20/2019
