gemeente,naam,geslacht,verwachte datum
Ukkel,Alessandro,Mannelijk,07/29/2019
Moeskroen,Nadine,Vrouwelijk,07/21/2019
Saint-Ghislain,Marie,Vrouwelijk,07/16/2019
Gavere,Tania,Vrouwelijk,07/15/2019
Herstal,Ilyas,Mannelijk,07/22/2019
La Louvière,Théo,Mannelijk,07/15/2019
Wemmel,Pascal,Mannelijk,07/24/2019
Vorst (Brussel-Hoofdstad),Jeanne,Vrouwelijk,08/12/2019
Moeskroen,Rémi,Mannelijk,07/14/2019
Kruisem,Sabine,Vrouwelijk,08/10/2019
Welkenraedt,Katharina,Vrouwelijk,07/28/2019
Antwerpen,Alexander,Mannelijk,08/07/2019
Antwerpen,Jan,Mannelijk,07/18/2019
Berlare,Kasper,Mannelijk,07/12/2019
Wetteren,Jan,Mannelijk,08/02/2019
Aalter,Christiana,Vrouwelijk,07/28/2019
Donceel,Grégory,Mannelijk,07/20/2019
Kapellen (Antwerpen),Philippe,Mannelijk,07/09/2019
Puurs-Sint-Amands,Elias,Mannelijk,07/27/2019
Denderleeuw,Dylan,Mannelijk,07/19/2019
Charleroi,Malory,Mannelijk,07/21/2019
Antwerpen,Assia,Vrouwelijk,07/20/2019
Affligem,Peter,Mannelijk,07/25/2019
Courcelles,Monique,Vrouwelijk,07/14/2019
Lievegem,Bart,Mannelijk,07/15/2019
Antwerpen,Juul,Mannelijk,07/10/2019
Rochefort,Isabelle,Vrouwelijk,07/09/2019
Bergen,Mandy,Vrouwelijk,07/18/2019
Graven,Laure,Vrouwelijk,07/15/2019
Chastre,Joël,Mannelijk,07/17/2019
Kasterlee,Marcel,Mannelijk,07/13/2019
Oudsbergen,Luca,Mannelijk,07/10/2019
Hasselt,Lou,Mannelijk,07/10/2019
Vilvoorde,Ranya,Vrouwelijk,07/18/2019
Nieuwpoort,Philippe,Mannelijk,08/03/2019
Wevelgem,Francine,Vrouwelijk,07/24/2019
Borgworm,Maëlys,Vrouwelijk,07/22/2019
Charleroi,Claudio,Mannelijk,07/10/2019
Edegem,Walter,Mannelijk,07/20/2019
Wetteren,Pieter,Mannelijk,07/09/2019
Hoei,Fanny,Vrouwelijk,07/13/2019
Essen,Paula,Vrouwelijk,07/24/2019
Lichtervelde,Kevin,Mannelijk,07/26/2019
Komen-Waasten,Jean-Marie,Mannelijk,07/10/2019
Pelt,Catharina,Vrouwelijk,07/14/2019
Genk,Dimitrios,Mannelijk,07/17/2019
Alken,Marina,Vrouwelijk,07/10/2019
Charleroi,Marcel,Mannelijk,07/19/2019
Aalst (Aalst),Yentl,Mannelijk,07/09/2019
Beringen,Maria,Vrouwelijk,08/23/2019
Geetbets,Kevin,Mannelijk,07/28/2019
Kontich,Tom,Mannelijk,08/10/2019
Anzegem,Stephan,Mannelijk,07/27/2019
