gemeente,naam,geslacht,verwachte datum
Dour,Samuël,Mannelijk,06/03/2019
Grimbergen,Eva,Vrouwelijk,06/06/2019
Antwerpen,Sandra,Vrouwelijk,06/16/2019
Sint-Lambrechts-Woluwe,Hendrik,Mannelijk,05/18/2019
Herzele,Juliette,Vrouwelijk,05/30/2019
Zinnik,Laurence,Vrouwelijk,05/25/2019
Genk,Pieter,Mannelijk,06/05/2019
Luik,David,Mannelijk,06/11/2019
Antwerpen,Edwin,Mannelijk,05/17/2019
Saint-Georges-sur-Meuse,Jacqueline,Vrouwelijk,06/03/2019
Soumagne,Maria,Vrouwelijk,05/29/2019
Luik,Sacha,Vrouwelijk,05/25/2019
Schaarbeek,Muriel,Vrouwelijk,06/06/2019
Boom,Khalid,Mannelijk,05/27/2019
Mechelen,Salwa,Vrouwelijk,06/10/2019
Hamme (Dendermonde),Jan,Mannelijk,06/10/2019
Couvin,Sonia,Vrouwelijk,07/13/2019
Kinrooi,Jacob,Mannelijk,05/26/2019
Rixensart,Michaël,Mannelijk,05/18/2019
Schaarbeek,Alessandra,Vrouwelijk,06/05/2019
Charleroi,Sylvia,Vrouwelijk,05/29/2019
Heuvelland,David,Mannelijk,05/30/2019
Sint-Pieters-Woluwe,Florent,Mannelijk,06/25/2019
Lanaken,Marcella,Vrouwelijk,05/17/2019
Saint-Hubert,Valérie,Vrouwelijk,05/26/2019
Sint-Niklaas (Sint-Niklaas),Frédien,Mannelijk,06/06/2019
Puurs-Sint-Amands,Nancy,Vrouwelijk,05/22/2019
Oostende,Eddy,Mannelijk,05/24/2019
Mechelen,Denis,Mannelijk,06/16/2019
Perwijs (Nijvel),Elodie,Vrouwelijk,05/23/2019
Evergem,Maria,Vrouwelijk,05/18/2019
Gent,Raf,Mannelijk,05/26/2019
Oupeye,Aline,Vrouwelijk,05/29/2019
Heusden-Zolder,Jo,Mannelijk,05/21/2019
Geraardsbergen,Stany,Mannelijk,05/27/2019
Sint-Gillis,Bruno,Mannelijk,05/29/2019
Vorst (Brussel-Hoofdstad),Ahmed,Mannelijk,05/28/2019
Lier,Kenneth,Mannelijk,05/30/2019
Evergem,Tomas,Mannelijk,05/28/2019
Villers-la-Ville,Emilie,Vrouwelijk,05/24/2019
Charleroi,Nawfel,Mannelijk,06/02/2019
Brugge,Catherine,Vrouwelijk,05/28/2019
Schilde,Maria,Vrouwelijk,06/02/2019
Antwerpen,Lina,Vrouwelijk,05/30/2019
Affligem,Steven,Mannelijk,05/22/2019
Nazareth,Sofie,Vrouwelijk,05/23/2019
Ichtegem,Geert,Mannelijk,05/22/2019
Herentals,Greta,Vrouwelijk,05/27/2019
Knokke-Heist,Marie,Vrouwelijk,05/30/2019
Hooglede,Marthe,Vrouwelijk,05/31/2019
Brussel,Akram,Mannelijk,05/20/2019
Grâce-Hollogne,Fatima,Vrouwelijk,05/30/2019
Oostende,Freddy,Mannelijk,05/26/2019
Antwerpen,Fatima,Vrouwelijk,06/04/2019
Diest,Jessica,Vrouwelijk,05/22/2019
Malle,Elias,Mannelijk,06/20/2019
Laakdal,Ludo,Mannelijk,05/27/2019
Luik,Antonio,Mannelijk,05/23/2019
Anderlecht,Enrique,Mannelijk,05/25/2019
Héron,Audrey,Vrouwelijk,05/31/2019
Gent,Yilmaz,Mannelijk,05/26/2019
Kelmis,Barbara,Vrouwelijk,06/16/2019
Vorst (Brussel-Hoofdstad),Sirine,Vrouwelijk,05/30/2019
Heusden-Zolder,Joseph,Mannelijk,05/29/2019
Sint-Genesius-Rode,Gert,Mannelijk,06/05/2019
Yvoir,Florence,Vrouwelijk,05/24/2019
Wielsbeke,Iris,Vrouwelijk,06/08/2019
Zandhoven,Agnes,Vrouwelijk,05/26/2019
Londerzeel,Jonas,Mannelijk,06/29/2019
Boom,François,Mannelijk,05/29/2019
Deinze,Evy,Vrouwelijk,06/01/2019
Incourt,Patrick,Mannelijk,05/23/2019
Moeskroen,Shannon,Vrouwelijk,05/19/2019
Ranst,Constant,Mannelijk,05/27/2019
Elsene,Didier,Mannelijk,05/25/2019
Zottegem,Michaël,Mannelijk,06/02/2019
Westerlo,Franciscus,Mannelijk,05/24/2019
Antoing,Wendy,Vrouwelijk,05/26/2019
