gemeente,naam,geslacht,verwachte datum
Hooglede,Elias,Mannelijk,01/14/2019
Sint-Niklaas (Sint-Niklaas),Pauline,Vrouwelijk,01/05/2019
Wijnegem,Anita,Vrouwelijk,01/05/2019
Grâce-Hollogne,Jean-Paul,Mannelijk,01/13/2019
Boussu,François,Mannelijk,01/26/2019
Kraainem,Véronique,Vrouwelijk,01/06/2019
Zottegem,Roel,Mannelijk,01/27/2019
Luik,Lucas,Mannelijk,01/03/2019
Aartselaar,Kristien,Vrouwelijk,01/01/2019
Hannuit,Cécile,Vrouwelijk,01/12/2019
Roeselare,Mathijs,Mannelijk,01/14/2019
Aalst (Aalst),Shirley,Vrouwelijk,01/10/2019
Gistel,Nadine,Vrouwelijk,12/27/2018
Sint-Niklaas (Sint-Niklaas),Recep,Mannelijk,01/08/2019
Gingelom,Josse,Mannelijk,03/02/2019
Beveren (Sint-Niklaas),Monique,Vrouwelijk,01/11/2019
Ukkel,Sebastien,Mannelijk,01/22/2019
Amay,Kelly,Vrouwelijk,01/07/2019
Kampenhout,Peter,Mannelijk,01/05/2019
Tienen,Ilyas,Mannelijk,01/28/2019
Anhée,Sarah,Vrouwelijk,01/14/2019
Mol,Ann,Vrouwelijk,12/30/2018
Kortrijk,Magda,Vrouwelijk,12/31/2018
Lanaken,Martin,Mannelijk,12/31/2018
Anderlues,Daniel,Mannelijk,01/17/2019
Schoten,Anna,Vrouwelijk,01/06/2019
Ganshoren,Farid,Mannelijk,01/08/2019
Kortenberg,Eline,Vrouwelijk,01/23/2019
Antwerpen,Benjamin,Mannelijk,01/26/2019
Lokeren,Andy,Mannelijk,01/02/2019
Leuven,Wout,Mannelijk,01/06/2019
Beersel,Elza,Vrouwelijk,01/10/2019
Kontich,Leo,Mannelijk,01/06/2019
Halle (Halle-Vilvoorde),Mohamed,Mannelijk,01/04/2019
Gent,Ahmed,Mannelijk,01/10/2019
Sint-Niklaas (Sint-Niklaas),Sonja,Vrouwelijk,12/26/2018
Blegny,Thomas,Mannelijk,01/06/2019
Doornik,Sylvie,Vrouwelijk,01/03/2019
Brugge,Daniel,Mannelijk,02/20/2019
Lennik,Anita,Vrouwelijk,12/26/2018
Turnhout,Augustina,Vrouwelijk,01/12/2019
Deinze,Nele,Vrouwelijk,01/12/2019
Hannuit,Victoria,Vrouwelijk,01/13/2019
Sankt Vith,Sandra,Vrouwelijk,01/15/2019
Haaltert,Rita,Vrouwelijk,01/07/2019
Halle (Halle-Vilvoorde),Karla,Vrouwelijk,01/11/2019
Antwerpen,Yamina,Vrouwelijk,01/07/2019
Deinze,Chantal,Vrouwelijk,01/13/2019
Zwevegem,Georgette,Vrouwelijk,12/28/2018
Musson,Anne,Vrouwelijk,12/30/2018
Waver,Tristan,Mannelijk,01/06/2019
Denderleeuw,Giovanni,Mannelijk,01/27/2019
Zottegem,Guido,Mannelijk,01/07/2019
Maasmechelen,Martinus,Mannelijk,12/28/2018
Kasterlee,Ann,Vrouwelijk,01/23/2019
Wichelen,Steven,Mannelijk,01/04/2019
Ukkel,Agnès,Vrouwelijk,01/14/2019
Antwerpen,Mohamed,Mannelijk,01/16/2019
Rotselaar,Hanne,Vrouwelijk,01/08/2019
Kapellen (Antwerpen),Benedictus,Mannelijk,01/07/2019
Wuustwezel,Gino,Mannelijk,12/29/2018
Luik,Myriam,Vrouwelijk,01/10/2019
Geraardsbergen,Alexandra,Vrouwelijk,01/05/2019
Rotselaar,Lutgardis,Vrouwelijk,01/15/2019
Antwerpen,Reda,Mannelijk,01/10/2019
Wezembeek-Oppem,Julie,Vrouwelijk,01/07/2019
Komen-Waasten,Jules,Mannelijk,01/03/2019
Brasschaat,Ludovicus,Mannelijk,12/26/2018
Brugge,Sarah,Vrouwelijk,12/31/2018
Doornik,Roland,Mannelijk,01/07/2019
Roeselare,Els,Vrouwelijk,12/29/2018
Gent,Stéphanie,Vrouwelijk,12/27/2018
Leuven,Eugeen,Mannelijk,01/15/2019
Zemst,Sabine,Vrouwelijk,01/11/2019
Opwijk,Nicole,Vrouwelijk,01/21/2019
Marche-en-Famenne,Bénédicte,Vrouwelijk,01/21/2019
Grobbendonk,Gert,Mannelijk,01/12/2019
Brussel,Clémence,Vrouwelijk,01/10/2019
Diksmuide,Noor,Vrouwelijk,01/19/2019
Koksijde,Sonja,Vrouwelijk,01/06/2019
Sint-Agatha-Berchem,Mourad,Mannelijk,01/04/2019
Gent,Ethel,Vrouwelijk,01/28/2019
Sint-Niklaas (Sint-Niklaas),Gunther,Mannelijk,01/14/2019
Avelgem,David,Mannelijk,01/26/2019
Oostende,Anne-Marie,Vrouwelijk,01/07/2019
Grobbendonk,Julie,Vrouwelijk,01/15/2019
Luik,Randy,Mannelijk,01/10/2019
Luik,Safet,Mannelijk,01/14/2019
Knokke-Heist,Paul,Mannelijk,01/08/2019
Nijvel,Fabrice,Mannelijk,01/14/2019
Meulebeke,Agnes,Vrouwelijk,01/03/2019
Oudenaarde,Evelyne,Vrouwelijk,01/10/2019
Aarschot,Tim,Mannelijk,12/30/2018
Eigenbrakel,Amaury,Mannelijk,01/12/2019
Graven,Alison,Vrouwelijk,01/05/2019
Waver,Marcel,Mannelijk,12/27/2018
Vielsalm,René,Mannelijk,01/03/2019
Sint-Gillis-Waas,Tony,Mannelijk,01/09/2019
Sint-Jans-Molenbeek,Katia,Vrouwelijk,12/28/2018
Morlanwelz,Giuseppe,Mannelijk,12/27/2018
Seraing,Marie,Vrouwelijk,01/02/2019
Courcelles,Christian,Mannelijk,01/14/2019
Brecht,Caitlin,Vrouwelijk,01/15/2019
Dendermonde,Wim,Mannelijk,01/08/2019
Brecht,Inez,Vrouwelijk,01/06/2019
Antwerpen,Zouhra,Vrouwelijk,01/03/2019
Momignies,Justine,Vrouwelijk,01/03/2019
Zottegem,Joeri,Mannelijk,01/03/2019
Dilbeek,Nancy,Vrouwelijk,01/10/2019
Mortsel,Hanne,Vrouwelijk,01/14/2019
Weismes,Gaëlle,Vrouwelijk,01/15/2019
Jette,Eveline,Vrouwelijk,01/12/2019
Erquelinnes,Robert,Mannelijk,01/16/2019
Fleurus,Lorenzo,Mannelijk,01/12/2019
Sint-Gillis,Perrine,Vrouwelijk,02/05/2019
Pelt,Maria,Vrouwelijk,01/25/2019
Blankenberge,Patricia,Vrouwelijk,01/28/2019
Berlaar,Lore,Vrouwelijk,01/02/2019
Ichtegem,Robert,Mannelijk,01/07/2019
Aubange,Marina,Vrouwelijk,01/14/2019
Zinnik,Marc,Mannelijk,01/12/2019
Maarkedal,Anne,Vrouwelijk,01/16/2019
Antwerpen,Josephina,Vrouwelijk,01/03/2019
Keerbergen,Julius,Mannelijk,01/13/2019
Châtelet,Annick,Vrouwelijk,01/03/2019
Oudsbergen,Lien,Vrouwelijk,12/26/2018
Eigenbrakel,Maggy,Vrouwelijk,01/09/2019
Antwerpen,Maria,Vrouwelijk,01/07/2019
Beringen,Leonia,Vrouwelijk,01/05/2019
Ecaussinnes,Patrick,Mannelijk,01/15/2019
Oostkamp,Josephine,Vrouwelijk,01/14/2019
Kinrooi,Johannes,Mannelijk,01/07/2019
Walcourt,Marie,Vrouwelijk,01/07/2019
Elsene,Victor,Mannelijk,01/02/2019
Hannuit,Maxime,Mannelijk,01/08/2019
Ukkel,Noëlle,Vrouwelijk,01/15/2019
Kortrijk,Ilse,Vrouwelijk,01/27/2019
Jette,Daniel,Mannelijk,01/01/2019
Florennes,Anne,Vrouwelijk,01/04/2019
Roeselare,Kelly,Vrouwelijk,01/13/2019
Stabroek,Alex,Mannelijk,01/03/2019
Hoogstraten,Jo,Mannelijk,01/11/2019
Kortrijk,Bjorn,Mannelijk,01/02/2019
Haacht,Lieze,Vrouwelijk,01/04/2019
Assenede,Jonas,Mannelijk,01/04/2019
Sint-Niklaas (Sint-Niklaas),Alexander,Mannelijk,01/09/2019
Mechelen,Annick,Vrouwelijk,12/26/2018
Doornik,Suzanne,Vrouwelijk,01/07/2019
Geraardsbergen,Laurette,Vrouwelijk,01/11/2019
Beveren (Sint-Niklaas),Vera,Vrouwelijk,12/29/2018
Ohey,Martine,Vrouwelijk,01/02/2019
Sint-Niklaas (Sint-Niklaas),Jan,Mannelijk,01/11/2019
Bergen,Giuseppina,Vrouwelijk,01/05/2019
Sint-Gillis-Waas,Michaël,Mannelijk,01/05/2019
