gemeente,naam,geslacht,verwachte datum
Edegem,Patricia,Vrouwelijk,10/23/2019
Sint-Niklaas (Sint-Niklaas),Bianca,Vrouwelijk,10/24/2019
Elsene,Jean-Claude,Mannelijk,10/24/2019
Brussel,Elsa,Vrouwelijk,10/30/2019
Sint-Lievens-Houtem,Amber,Vrouwelijk,10/24/2019
Eigenbrakel,Virginie,Vrouwelijk,11/02/2019
Scherpenheuvel-Zichem,Rosa,Vrouwelijk,11/12/2019
Hannuit,Jules,Mannelijk,10/27/2019
Lommel,Johannes,Mannelijk,10/22/2019
Ukkel,Youssef,Mannelijk,11/02/2019
Thuin,Guillaume,Mannelijk,11/05/2019
Houthalen-Helchteren,Aurora,Vrouwelijk,10/15/2019
Anderlecht,Elisabeth,Vrouwelijk,10/29/2019
Geraardsbergen,Arno,Mannelijk,10/26/2019
Lanaken,Frederik,Mannelijk,10/19/2019
Grimbergen,Frédéric,Mannelijk,10/23/2019
Antwerpen,Aliya,Vrouwelijk,10/24/2019
’s Gravenbrakel,Romain,Mannelijk,10/22/2019
Herentals,Robbe,Mannelijk,10/27/2019
Lanaken,Lore,Vrouwelijk,10/24/2019
Aalst (Aalst),Marc,Mannelijk,10/17/2019
Schilde,Milan,Mannelijk,10/18/2019
Gent,Yvan,Mannelijk,11/02/2019
Oupeye,Brigitte,Vrouwelijk,10/18/2019
Tongeren,Eric,Mannelijk,11/02/2019
La Louvière,Mélanie,Vrouwelijk,10/26/2019
Dendermonde,Alfons,Mannelijk,12/20/2019
Lierneux,Rita,Vrouwelijk,11/04/2019
Lanaken,Femke,Vrouwelijk,10/22/2019
Bergen,Micheline,Vrouwelijk,11/04/2019
Antwerpen,Nisrine,Vrouwelijk,10/21/2019
Etterbeek,Sylwia,Vrouwelijk,10/19/2019
Aat,Jonathan,Mannelijk,10/30/2019
Brugge,Joeri,Mannelijk,10/26/2019
Etterbeek,Patrick,Mannelijk,11/02/2019
Sint-Jans-Molenbeek,Rosa,Vrouwelijk,10/22/2019
Brugge,Leonard,Mannelijk,10/24/2019
Antwerpen,Rabia,Vrouwelijk,10/15/2019
Kampenhout,Patrick,Mannelijk,10/17/2019
Zinnik,Sophie,Vrouwelijk,10/26/2019
Namen,Aline,Vrouwelijk,10/27/2019
Roosdaal,Albert,Mannelijk,10/26/2019
Oudergem,Claude,Mannelijk,11/02/2019
Tienen,Jean-Marie,Mannelijk,10/18/2019
Rebecq,Thierry,Mannelijk,11/04/2019
Chastre,Olivier,Mannelijk,11/17/2019
Hulshout,Kristof,Mannelijk,11/01/2019
Tielt (Tielt),Chantal,Vrouwelijk,10/15/2019
Celles (Doornik),Philippe,Mannelijk,10/15/2019
Oud-Heverlee,Luc,Mannelijk,10/28/2019
Sint-Niklaas (Sint-Niklaas),Kwinten,Mannelijk,10/16/2019
Aat,Marie,Vrouwelijk,10/20/2019
Waver,Rachid,Mannelijk,10/18/2019
Eghezée,Guillaume,Mannelijk,10/24/2019
Herentals,Lies,Vrouwelijk,10/23/2019
Zonhoven,Patrick,Mannelijk,10/29/2019
Bertem,Lynn,Vrouwelijk,10/22/2019
Kontich,Fleur,Vrouwelijk,11/14/2019
Sprimont,Eliane,Vrouwelijk,11/15/2019
Bredene,Nolan,Mannelijk,11/03/2019
Tessenderlo,Simonne,Vrouwelijk,10/16/2019
Antwerpen,Moshe,Mannelijk,10/18/2019
Beveren (Sint-Niklaas),Paul,Mannelijk,10/28/2019
Bilzen,Sandra,Vrouwelijk,10/27/2019
La Bruyère,Patrick,Mannelijk,10/20/2019
Roeselare,Valerie,Vrouwelijk,10/27/2019
Gembloux,Alain,Mannelijk,11/14/2019
Lier,Christiane,Vrouwelijk,10/19/2019
Mechelen,Maaike,Vrouwelijk,12/02/2019
Koekelberg,Arnaud,Mannelijk,10/22/2019
Anhée,Francine,Vrouwelijk,11/03/2019
Herentals,Odette,Vrouwelijk,10/29/2019
Kontich,Henri,Mannelijk,11/04/2019
Anderlecht,Yanis,Mannelijk,11/03/2019
Fontaine-l’Evêque,Suzanne,Vrouwelijk,11/17/2019
Namen,Xavier,Mannelijk,10/29/2019
Kampenhout,Frans,Mannelijk,10/28/2019
Bergen,Stéphanie,Vrouwelijk,10/18/2019
Charleroi,Giulia,Vrouwelijk,11/02/2019
Antwerpen,Claude,Mannelijk,11/04/2019
Sint-Lambrechts-Woluwe,Maria,Vrouwelijk,10/25/2019
Damme,Jo,Mannelijk,10/24/2019
Bütgenbach,Nadine,Vrouwelijk,10/30/2019
Schaarbeek,Adriana,Vrouwelijk,11/01/2019
Evere,Catherine,Vrouwelijk,10/26/2019
Mol,Yves,Mannelijk,10/28/2019
Sint-Gillis,Brian,Mannelijk,10/23/2019
Jabbeke,Veerle,Vrouwelijk,11/18/2019
Wemmel,Jean,Mannelijk,11/01/2019
Brussel,Abdoul,Mannelijk,11/01/2019
Oudsbergen,Ivo,Mannelijk,11/05/2019
Boechout,Patrick,Mannelijk,10/24/2019
Brugge,Marie,Vrouwelijk,10/22/2019
Herentals,Mario,Mannelijk,10/15/2019
Gent,Caro,Vrouwelijk,11/07/2019
Menen,Roza,Vrouwelijk,10/18/2019
Houthulst,Katrien,Vrouwelijk,10/23/2019
Herk-de-Stad,Dirk,Mannelijk,10/31/2019
Plombières,Véronique,Vrouwelijk,10/27/2019
Gent,Gianni,Mannelijk,11/02/2019
La Louvière,Olivier,Mannelijk,10/23/2019
Amay,Dominique,Vrouwelijk,11/01/2019
Herve,Laurent,Mannelijk,10/24/2019
Koekelberg,Adam,Mannelijk,10/23/2019
Waver,Vanessa,Vrouwelijk,10/22/2019
Meulebeke,Arne,Mannelijk,11/13/2019
Etterbeek,Gérard,Mannelijk,10/20/2019
Luik,Paolo,Mannelijk,10/28/2019
Mol,Hilde,Vrouwelijk,10/21/2019
Sint-Pieters-Leeuw,Jean,Mannelijk,10/24/2019
Torhout,Lisa,Vrouwelijk,10/27/2019
Saint-Nicolas (Luik),Isabelle,Vrouwelijk,10/29/2019
Moeskroen,Eric,Mannelijk,10/27/2019
