gemeente,naam,geslacht,verwachte datum
Brugge,Mieke,Vrouwelijk,07/22/2019
Estinnes,Steve,Mannelijk,08/02/2019
Doornik,Frédéric,Mannelijk,07/22/2019
Doornik,Marc,Mannelijk,07/27/2019
Schaarbeek,Ahmed,Mannelijk,08/14/2019
Merchtem,Leo,Mannelijk,07/31/2019
Mechelen,Najat,Vrouwelijk,07/25/2019
Antwerpen,Julienne,Vrouwelijk,07/14/2019
Awans,Nadia,Vrouwelijk,07/24/2019
Luik,Dorian,Mannelijk,08/07/2019
Brugge,Karl,Mannelijk,07/18/2019
Fauvillers,Cindy,Vrouwelijk,08/14/2019
Tubeke,Aurélie,Vrouwelijk,07/31/2019
Diepenbeek,Pieter,Mannelijk,07/27/2019
Anderlecht,Alina,Vrouwelijk,07/31/2019
Herve,Serge,Mannelijk,07/29/2019
Zedelgem,Julie,Vrouwelijk,07/15/2019
Sint-Jans-Molenbeek,Said,Mannelijk,07/14/2019
Koekelberg,Youssef,Mannelijk,07/28/2019
Brugge,Lieve,Vrouwelijk,08/02/2019
Zottegem,Daan,Mannelijk,07/27/2019
Vorst (Brussel-Hoofdstad),Abdellah,Mannelijk,08/02/2019
Buggenhout,Senne,Mannelijk,07/16/2019
Lede,François,Mannelijk,07/22/2019
Eigenbrakel,Corentin,Mannelijk,07/18/2019
Messancy,Marie-Thérèse,Vrouwelijk,08/06/2019
Hamont-Achel,Maarten,Mannelijk,07/30/2019
Beveren (Sint-Niklaas),Lukasz,Mannelijk,08/10/2019
Antwerpen,Jean,Mannelijk,07/30/2019
Gouvy,Véronique,Vrouwelijk,07/30/2019
Westerlo,Stephanie,Vrouwelijk,07/18/2019
Schaarbeek,Soulaimane,Mannelijk,07/24/2019
La Louvière,Roberto,Mannelijk,07/14/2019
Fleurus,Alan,Mannelijk,07/24/2019
Herk-de-Stad,Thijs,Mannelijk,07/27/2019
Rebecq,Stéphane,Mannelijk,07/23/2019
Andenne,Juan,Mannelijk,07/21/2019
Genk,Ali,Mannelijk,07/15/2019
Willebroek,Sven,Mannelijk,07/16/2019
Roosdaal,Danny,Mannelijk,07/16/2019
Antwerpen,Mohammad,Mannelijk,07/24/2019
Lierneux,Patrice,Mannelijk,07/30/2019
Elsene,Barbara,Vrouwelijk,07/18/2019
Amay,Marie,Vrouwelijk,07/20/2019
Sint-Joost-ten-Node,Rabia,Vrouwelijk,07/14/2019
Gembloux,Marcel,Mannelijk,08/01/2019
Brugge,Jeannette,Vrouwelijk,07/19/2019
Roosdaal,Linda,Vrouwelijk,08/02/2019
Elsene,Loïc,Mannelijk,08/24/2019
Marchin,Murielle,Vrouwelijk,07/20/2019
Namen,Delphine,Vrouwelijk,07/20/2019
Leuven,Maria,Vrouwelijk,07/23/2019
Mechelen,Annick,Vrouwelijk,08/03/2019
Sint-Agatha-Berchem,Jonathan,Mannelijk,07/22/2019
Wingene,Antoinette,Vrouwelijk,07/20/2019
Temse,Nicole,Vrouwelijk,07/14/2019
Luik,Giacomo,Mannelijk,07/21/2019
Namen,Jean-Michel,Mannelijk,09/01/2019
Diepenbeek,Marie,Vrouwelijk,07/21/2019
Rumst,Evelyn,Vrouwelijk,07/24/2019
Dessel,Guy,Mannelijk,07/23/2019
Genepiën,Patricia,Vrouwelijk,07/28/2019
Wuustwezel,Samuel,Mannelijk,08/02/2019
Brasschaat,Martine,Vrouwelijk,07/27/2019
Gooik,Luc,Mannelijk,07/25/2019
Elsene,Lucien,Mannelijk,07/27/2019
Beersel,Koen,Mannelijk,08/01/2019
Kaprijke,Gilbert,Mannelijk,08/09/2019
Ottignies-Louvain-la-Neuve,Louis,Mannelijk,08/13/2019
Essen,Ward,Mannelijk,07/26/2019
Mechelen,Febe,Vrouwelijk,07/19/2019
Leuven,Geert,Mannelijk,07/14/2019
Weismes,Georgette,Vrouwelijk,07/17/2019
Nijvel,Louise,Vrouwelijk,07/20/2019
Ganshoren,Anna,Vrouwelijk,08/02/2019
Heist-op-den-Berg,Christina,Vrouwelijk,08/29/2019
Mechelen,Els,Vrouwelijk,07/23/2019
Antwerpen,Jos,Mannelijk,07/29/2019
Terhulpen,Caroline,Vrouwelijk,08/04/2019
Tienen,Germaine,Vrouwelijk,08/01/2019
Deinze,Marie,Vrouwelijk,07/20/2019
Ecaussinnes,Achille,Mannelijk,07/24/2019
Fernelmont,Charles,Mannelijk,07/14/2019
Binche,Maxence,Mannelijk,07/18/2019
Herzele,Marc,Mannelijk,07/30/2019
Aalter,Hubert,Mannelijk,07/26/2019
Ardooie,Frans,Mannelijk,07/22/2019
Jette,Sohaïb,Mannelijk,07/30/2019
Lokeren,Dirk,Mannelijk,09/01/2019
Soumagne,Benoit,Mannelijk,07/26/2019
Rixensart,Tom,Mannelijk,07/21/2019
Aat,Marie,Vrouwelijk,07/20/2019
Bergen,Andrew,Mannelijk,07/23/2019
Putte,Steven,Mannelijk,07/26/2019
Antwerpen,Antonia,Vrouwelijk,08/02/2019
Kortrijk,Oscar,Mannelijk,07/22/2019
Ravels,Dave,Mannelijk,07/29/2019
Anderlecht,Marwan,Mannelijk,08/30/2019
Geetbets,Vincent,Mannelijk,07/30/2019
Vilvoorde,Anne,Vrouwelijk,08/04/2019
Brugge,Luc,Mannelijk,08/02/2019
Lokeren,Annita,Vrouwelijk,08/04/2019
Ronse,Germaine,Vrouwelijk,08/13/2019
Aalter,Marianne,Vrouwelijk,07/19/2019
Charleroi,Philippe,Mannelijk,07/15/2019
Antwerpen,Aya,Vrouwelijk,07/16/2019
Hooglede,Jules,Mannelijk,08/06/2019
Mol,Joppe,Mannelijk,07/27/2019
Sint-Pieters-Leeuw,Iris,Vrouwelijk,07/20/2019
Ingelmunster,Kathleen,Vrouwelijk,07/27/2019
