gemeente,naam,geslacht,verwachte datum
Merelbeke,Lea,Vrouwelijk,06/10/2019
Westerlo,Leonia,Vrouwelijk,06/18/2019
Zoersel,Annie,Vrouwelijk,07/12/2019
Antwerpen,Martinus,Mannelijk,06/13/2019
Oostkamp,François,Mannelijk,06/19/2019
Dour,Yolande,Vrouwelijk,06/06/2019
Namen,Josette,Vrouwelijk,06/17/2019
Gent,Lars,Mannelijk,06/14/2019
Meerhout,Mark,Mannelijk,06/14/2019
Manage,Manon,Vrouwelijk,07/08/2019
Bergen,Catherine,Vrouwelijk,06/10/2019
Herzele,Danny,Mannelijk,06/22/2019
Bornem,Isabelle,Vrouwelijk,06/09/2019
Zaventem,Françoise,Vrouwelijk,06/15/2019
Duffel,Tamara,Vrouwelijk,06/17/2019
Namen,Gwendoline,Vrouwelijk,06/14/2019
Sint-Katelijne-Waver,Bart,Mannelijk,07/30/2019
Antwerpen,Marc,Mannelijk,06/12/2019
Nijvel,Romain,Mannelijk,06/18/2019
Oostkamp,Wesley,Mannelijk,06/12/2019
Borgworm,Annick,Vrouwelijk,06/22/2019
Saint-Ghislain,Virginie,Vrouwelijk,06/22/2019
Anzegem,Gerda,Vrouwelijk,06/12/2019
Wetteren,Beatrijs,Vrouwelijk,06/11/2019
Charleroi,Daniel,Mannelijk,07/30/2019
Kapellen (Antwerpen),Brigitta,Vrouwelijk,06/14/2019
Chiny,Antoine,Mannelijk,06/11/2019
Wemmel,Alain,Mannelijk,06/27/2019
Bekkevoort,David,Mannelijk,06/08/2019
Schaarbeek,Benjamin,Mannelijk,06/13/2019
Mechelen,Leen,Vrouwelijk,06/21/2019
Dilbeek,Philippe,Mannelijk,06/08/2019
Evergem,Finn,Mannelijk,06/11/2019
Herve,Maria,Vrouwelijk,06/09/2019
Schaarbeek,Özcan,Mannelijk,06/13/2019
Herzele,Bert,Mannelijk,06/09/2019
Wervik,Christophe,Mannelijk,06/24/2019
Oostende,Dorine,Vrouwelijk,06/24/2019
Tienen,Christel,Vrouwelijk,06/15/2019
Tienen,Gerda,Vrouwelijk,06/09/2019
Eigenbrakel,Brigitte,Vrouwelijk,06/11/2019
Lanaken,Jill,Vrouwelijk,06/10/2019
Maasmechelen,Monique,Vrouwelijk,06/22/2019
Ukkel,Zoé,Vrouwelijk,06/08/2019
Brussel,Wouter,Mannelijk,08/08/2019
Aalst (Aalst),Karina,Vrouwelijk,06/13/2019
Hemiksem,Ingrid,Vrouwelijk,07/06/2019
Nijlen,Monica,Vrouwelijk,06/24/2019
Antwerpen,Yasmin,Vrouwelijk,06/09/2019
Moeskroen,Timéo,Mannelijk,06/20/2019
Elsene,Clara,Vrouwelijk,06/11/2019
Brakel,James,Mannelijk,06/14/2019
Geel,Regina,Vrouwelijk,06/27/2019
Sankt Vith,Jürgen,Mannelijk,06/10/2019
Schoten,Mandy,Vrouwelijk,06/22/2019
Zonhoven,Hans,Mannelijk,06/14/2019
Antwerpen,Walter,Mannelijk,08/06/2019
Stekene,Lotte,Vrouwelijk,06/24/2019
Sint-Katelijne-Waver,Yves,Mannelijk,06/20/2019
Leuven,Fien,Vrouwelijk,06/17/2019
Schaarbeek,Khadija,Vrouwelijk,06/07/2019
Roeselare,Jean,Mannelijk,06/09/2019
Lievegem,Veerle,Vrouwelijk,06/09/2019
Hasselt,Jean,Mannelijk,06/12/2019
Vilvoorde,Bertha,Vrouwelijk,06/20/2019
Hoeselt,Patrick,Mannelijk,06/14/2019
Gent,Gülsen,Vrouwelijk,06/16/2019
Haacht,Vanessa,Vrouwelijk,06/04/2019
Geel,Jimmy,Mannelijk,06/12/2019
Brugge,Hanne,Vrouwelijk,06/23/2019
Quaregnon,Luigi,Mannelijk,06/23/2019
Leuven,Osman,Mannelijk,06/14/2019
Sint-Jans-Molenbeek,Maria,Vrouwelijk,06/11/2019
Pecq,Colette,Vrouwelijk,06/23/2019
Lichtervelde,Roger,Mannelijk,06/24/2019
Jemeppe-sur-Sambre,Raphaël,Mannelijk,06/12/2019
Ieper,Odiel,Mannelijk,07/07/2019
Balen,Constant,Mannelijk,06/09/2019
Oudergem,Isabel,Vrouwelijk,06/17/2019
Moeskroen,Jérémy,Mannelijk,06/12/2019
Aalst (Aalst),Kyan,Mannelijk,06/08/2019
Hasselt,Maxim,Mannelijk,06/19/2019
Elsene,France,Vrouwelijk,06/04/2019
Aalst (Aalst),Gert,Mannelijk,06/04/2019
Assesse,Paul,Mannelijk,06/07/2019
Brussel,Yildiz,Vrouwelijk,06/13/2019
Gent,Amber,Vrouwelijk,07/11/2019
Vaux-sur-Sûre,Georgette,Vrouwelijk,06/10/2019
Sint-Niklaas (Sint-Niklaas),Achraf,Mannelijk,06/15/2019
Jette,Claudia,Vrouwelijk,06/20/2019
Aartselaar,Els,Vrouwelijk,06/14/2019
Lievegem,Freddy,Mannelijk,06/16/2019
Namen,Adrien,Mannelijk,06/04/2019
Oupeye,Christophe,Mannelijk,06/16/2019
Sprimont,Hugo,Mannelijk,06/09/2019
Antwerpen,Tania,Vrouwelijk,07/06/2019
Aat,Manon,Vrouwelijk,06/20/2019
Aalter,Matthieu,Mannelijk,07/29/2019
Oudergem,Cécile,Vrouwelijk,06/20/2019
Zoersel,Ilse,Vrouwelijk,06/17/2019
Edegem,Maxim,Mannelijk,06/24/2019
Langemark-Poelkapelle,Andréa,Vrouwelijk,06/08/2019
Comblain-au-Pont,Marc,Mannelijk,06/12/2019
Grobbendonk,Elisabeth,Vrouwelijk,06/19/2019
Saint-Nicolas (Luik),Donato,Mannelijk,06/26/2019
Waver,Andrée,Vrouwelijk,06/17/2019
Beaumont,Jean,Mannelijk,06/12/2019
Genk,Jules,Mannelijk,06/05/2019
Nijlen,Daniël,Mannelijk,06/25/2019
Hasselt,Jacqueline,Vrouwelijk,06/15/2019
Quaregnon,Mélissa,Vrouwelijk,06/12/2019
Ciney,Jacqueline,Vrouwelijk,06/09/2019
Antwerpen,Yasmine,Vrouwelijk,06/05/2019
Hamois,Christine,Vrouwelijk,06/11/2019
Antwerpen,Jannat,Vrouwelijk,06/26/2019
Geraardsbergen,Aaron,Mannelijk,06/07/2019
Heers,Jo,Mannelijk,06/16/2019
Lier,Serge,Mannelijk,06/13/2019
Merelbeke,Andreas,Mannelijk,07/05/2019
Havelange,Dominique,Vrouwelijk,06/13/2019
Beerse,Marcel,Mannelijk,06/22/2019
Knokke-Heist,Christiana,Vrouwelijk,06/08/2019
Etterbeek,Paul,Mannelijk,06/08/2019
De Panne,Albert,Mannelijk,06/22/2019
Charleroi,Murat,Mannelijk,06/27/2019
Kuurne,Bram,Mannelijk,06/18/2019
Begijnendijk,Chantal,Vrouwelijk,06/15/2019
Bilzen,Jeannette,Vrouwelijk,06/10/2019
Trooz,Manon,Vrouwelijk,06/23/2019
Nassogne,Antoine,Mannelijk,06/15/2019
Antwerpen,Wim,Mannelijk,06/13/2019
Leuven,Ernst,Mannelijk,06/11/2019
Staden,Maurice,Mannelijk,06/25/2019
Büllingen,Fabienne,Vrouwelijk,07/01/2019
Houthalen-Helchteren,Anass,Mannelijk,06/05/2019
Erpe-Mere,Irene,Vrouwelijk,06/13/2019
Mont-Saint-Guibert,Yvette,Vrouwelijk,06/13/2019
Stavelot,Francine,Vrouwelijk,06/05/2019
Oosterzele,Antoine,Mannelijk,06/13/2019
Profondeville,Julie,Vrouwelijk,06/11/2019
Ronse,Tom,Mannelijk,06/27/2019
Ichtegem,Sien,Vrouwelijk,06/06/2019
Dendermonde,Nadia,Vrouwelijk,06/17/2019
Antwerpen,João,Mannelijk,06/21/2019
Hoei,Caroline,Vrouwelijk,06/22/2019
Temse,Evy,Vrouwelijk,06/16/2019
Antwerpen,Mohamed,Mannelijk,06/19/2019
