gemeente,naam,geslacht,verwachte datum
Antwerpen,Mirwais,Mannelijk,11/05/2019
Zinnik,Louise,Vrouwelijk,11/02/2019
Gent,Cato,Vrouwelijk,10/31/2019
Sambreville,Pascal,Mannelijk,11/02/2019
Herk-de-Stad,Patrick,Mannelijk,11/02/2019
Koekelberg,Saïd,Mannelijk,12/09/2019
Kasterlee,Aloysius,Mannelijk,11/04/2019
Bastenaken,Stéphanie,Vrouwelijk,11/29/2019
Genepiën,Annick,Vrouwelijk,10/25/2019
Maaseik,Brigitte,Vrouwelijk,11/12/2019
Welkenraedt,Laurette,Vrouwelijk,11/11/2019
Beringen,Rune,Mannelijk,10/24/2019
Nieuwerkerken (Hasselt),Kristien,Vrouwelijk,11/12/2019
Namen,Salih,Mannelijk,10/24/2019
Couvin,Nathan,Mannelijk,11/10/2019
Ninove,Thomas,Mannelijk,10/30/2019
Keerbergen,Francis,Mannelijk,11/19/2019
Roosdaal,Stijn,Mannelijk,10/31/2019
Deinze,Ali,Mannelijk,10/27/2019
Brasschaat,Peggy,Vrouwelijk,11/11/2019
Avelgem,Margot,Vrouwelijk,11/11/2019
Kortrijk,Jerome,Mannelijk,11/10/2019
Rotselaar,Kyra,Vrouwelijk,11/03/2019
Lokeren,Nancy,Vrouwelijk,10/23/2019
Charleroi,Pierre,Mannelijk,11/07/2019
Ninove,Khadija,Vrouwelijk,11/09/2019
Neufchâteau (Neufchâteau),Nina,Vrouwelijk,11/04/2019
Sint-Jans-Molenbeek,Riham,Vrouwelijk,10/26/2019
Bekkevoort,André,Mannelijk,10/25/2019
Schaarbeek,Nurten,Vrouwelijk,10/30/2019
Antwerpen,Maria,Vrouwelijk,10/30/2019
Moeskroen,Dorothée,Vrouwelijk,11/05/2019
Soumagne,Catherine,Vrouwelijk,11/11/2019
Anderlecht,Leonardo,Mannelijk,11/01/2019
Kortenaken,Carla,Vrouwelijk,11/05/2019
Genepiën,Mireille,Vrouwelijk,10/30/2019
Lokeren,Martha,Vrouwelijk,11/11/2019
Bastenaken,David,Mannelijk,11/10/2019
Lievegem,Milan,Mannelijk,10/31/2019
Zemst,Linda,Vrouwelijk,10/30/2019
Lievegem,An,Vrouwelijk,12/07/2019
Merksplas,Liesbeth,Vrouwelijk,11/01/2019
Antwerpen,Merita,Vrouwelijk,11/08/2019
Gent,Jacqueline,Vrouwelijk,10/27/2019
Destelbergen,Christophe,Mannelijk,10/24/2019
Veurne,Marc,Mannelijk,11/06/2019
Keerbergen,Robbe,Mannelijk,11/09/2019
Waterloo,Ewa,Vrouwelijk,11/08/2019
Aarschot,Filip,Mannelijk,11/04/2019
Profondeville,Françoise,Vrouwelijk,11/02/2019
La Bruyère,Hugo,Mannelijk,10/28/2019
Esneux,David,Mannelijk,11/03/2019
Grâce-Hollogne,Nicolas,Mannelijk,10/31/2019
Ciney,Jerôme,Mannelijk,10/25/2019
Ravels,Seppe,Mannelijk,11/04/2019
Erpe-Mere,Annie,Vrouwelijk,11/11/2019
Sint-Truiden,Kris,Mannelijk,11/04/2019
Lanaken,Julien,Mannelijk,10/23/2019
Balen,Alfons,Mannelijk,10/31/2019
Verviers,Tom,Mannelijk,11/03/2019
Ieper,Antoine,Mannelijk,10/30/2019
Roeselare,Paula,Vrouwelijk,11/02/2019
Bergen,Francesco,Mannelijk,12/04/2019
Charleroi,Christine,Vrouwelijk,10/25/2019
Flémalle,Doris,Vrouwelijk,10/23/2019
Puurs-Sint-Amands,Elza,Vrouwelijk,11/09/2019
Assenede,Cyriel,Mannelijk,11/09/2019
Kortrijk,Stiene,Vrouwelijk,12/05/2019
Brecht,Jimmy,Mannelijk,11/10/2019
Brussel,Paolo,Mannelijk,11/08/2019
Puurs-Sint-Amands,David,Mannelijk,11/02/2019
Bekkevoort,Maarten,Mannelijk,10/30/2019
Asse,Benny,Mannelijk,10/24/2019
Seraing,Christophe,Mannelijk,11/05/2019
Antwerpen,Yossi,Mannelijk,11/12/2019
Gent,Elena,Vrouwelijk,10/31/2019
Genk,Antonella,Vrouwelijk,11/04/2019
Harelbeke,Martine,Vrouwelijk,12/16/2019
Aalter,Charlotte,Vrouwelijk,11/10/2019
Courcelles,Alexis,Mannelijk,11/01/2019
Vorselaar,Hilde,Vrouwelijk,11/08/2019
Oupeye,Jean,Mannelijk,11/01/2019
Moeskroen,Jean-Yves,Mannelijk,10/30/2019
Lille,Noah,Mannelijk,10/28/2019
Verviers,Sébastien,Mannelijk,11/10/2019
Wommelgem,Willy,Mannelijk,10/27/2019
Beringen,Brecht,Mannelijk,11/05/2019
Charleroi,Christophe,Mannelijk,11/07/2019
Antwerpen,Nadia,Vrouwelijk,11/08/2019
Aalter,Rita,Vrouwelijk,10/27/2019
Aartselaar,Nicole,Vrouwelijk,10/30/2019
Sint-Agatha-Berchem,Willy,Mannelijk,11/04/2019
Dilsen-Stokkem,Quinten,Mannelijk,10/28/2019
Kortenaken,Robbe,Mannelijk,11/10/2019
Zandhoven,Esther,Vrouwelijk,11/03/2019
Pont-à-Celles,Mélina,Vrouwelijk,11/06/2019
Genk,Yvo,Mannelijk,10/31/2019
Kalmthout,Monique,Vrouwelijk,10/26/2019
Seraing,Giulia,Vrouwelijk,11/02/2019
Eeklo,Kelly,Vrouwelijk,11/10/2019
Bornem,Greet,Vrouwelijk,11/10/2019
Elsene,Yulia,Vrouwelijk,11/05/2019
Westerlo,Sarah,Vrouwelijk,10/27/2019
Walhain,Virginie,Vrouwelijk,11/24/2019
Leuven,Eric,Mannelijk,11/01/2019
Tubeke,Mathéo,Mannelijk,11/12/2019
Anderlecht,Alain,Mannelijk,11/25/2019
Les Bons Villers,Simon,Mannelijk,11/08/2019
Gent,Said,Mannelijk,10/25/2019
Antwerpen,Helena,Vrouwelijk,11/05/2019
Temse,Anita,Vrouwelijk,11/14/2019
Grimbergen,Gaëlle,Vrouwelijk,10/30/2019
Grimbergen,Jan,Mannelijk,11/08/2019
Lede,Ivan,Mannelijk,10/30/2019
Fosses-la-Ville,Jules,Mannelijk,11/07/2019
Flémalle,Jérôme,Mannelijk,10/28/2019
Clavier,Géraldine,Vrouwelijk,11/04/2019
Turnhout,Liliane,Vrouwelijk,12/10/2019
Yvoir,Chloé,Vrouwelijk,10/31/2019
Kasteelbrakel,Bertrand,Mannelijk,11/08/2019
Antwerpen,Josephine,Vrouwelijk,11/11/2019
Comblain-au-Pont,Albert,Mannelijk,11/20/2019
Roeselare,Paulina,Vrouwelijk,11/05/2019
Bergen,Driss,Mannelijk,11/05/2019
Koksijde,Arnaud,Mannelijk,11/02/2019
Dendermonde,Jacqueline,Vrouwelijk,10/25/2019
Oostende,Greta,Vrouwelijk,11/05/2019
Balen,Jolien,Vrouwelijk,11/11/2019
Kontich,Marina,Vrouwelijk,11/03/2019
Namen,Jean-Pierre,Mannelijk,10/28/2019
Brakel,Gilberte,Vrouwelijk,10/31/2019
Manage,Dominique,Vrouwelijk,11/14/2019
Antwerpen,Khadija,Vrouwelijk,11/03/2019
Haaltert,Franky,Mannelijk,11/03/2019
Zoersel,Irena,Vrouwelijk,10/27/2019
Brussel,Héloïse,Vrouwelijk,10/30/2019
Brussel,Jean,Mannelijk,10/25/2019
Sint-Gillis,Naïma,Vrouwelijk,11/01/2019
Namen,Georgette,Vrouwelijk,11/11/2019
Flémalle,Yvette,Vrouwelijk,11/10/2019
Gent,Yannick,Mannelijk,11/02/2019
Ans,Kenza,Vrouwelijk,12/06/2019
Middelkerke,Henri,Mannelijk,10/30/2019
Opwijk,Milan,Mannelijk,11/07/2019
Affligem,Maria,Vrouwelijk,11/01/2019
Antwerpen,Louis,Mannelijk,10/26/2019
Ans,Sara,Vrouwelijk,10/30/2019
Rebecq,Viviane,Vrouwelijk,11/02/2019
Komen-Waasten,Viviane,Vrouwelijk,11/19/2019
Tienen,Hugo,Mannelijk,10/24/2019
Elzele,Anne,Vrouwelijk,11/10/2019
Rochefort,Quentin,Mannelijk,11/07/2019
Flémalle,Guy,Mannelijk,11/02/2019
Schaarbeek,Pascal,Mannelijk,10/24/2019
Ottignies-Louvain-la-Neuve,Jawad,Mannelijk,11/04/2019
Antwerpen,Ulas,Mannelijk,11/12/2019
Lier,Amir,Mannelijk,11/20/2019
Sint-Gillis-Waas,An,Vrouwelijk,11/14/2019
Genk,Khadija,Vrouwelijk,11/09/2019
Tienen,Tim,Mannelijk,11/07/2019
Aalst (Aalst),Yves,Mannelijk,11/07/2019
Wortegem-Petegem,Sylvie,Vrouwelijk,11/01/2019
Lede,Nadine,Vrouwelijk,11/09/2019
Gent,Abdilkadir,Mannelijk,10/24/2019
Overijse,Martine,Vrouwelijk,10/31/2019
Schelle,Eddy,Mannelijk,11/08/2019
Oudenburg,Ilse,Vrouwelijk,11/08/2019
Wommelgem,Kim,Vrouwelijk,11/05/2019
Courcelles,Teresa,Vrouwelijk,10/26/2019
Antwerpen,Gwen,Vrouwelijk,11/05/2019
Kasteelbrakel,Simon,Mannelijk,10/26/2019
Lanaken,Theo,Mannelijk,11/04/2019
Schelle,Bart,Mannelijk,11/03/2019
Aarschot,Luc,Mannelijk,11/09/2019
Oudergem,François,Mannelijk,10/26/2019
Harelbeke,Sonia,Vrouwelijk,11/25/2019
Machelen (Halle-Vilvoorde),Christopher,Mannelijk,10/26/2019
Gent,Viktor,Mannelijk,11/04/2019
Harelbeke,Henri,Mannelijk,10/30/2019
Geel,Valerie,Vrouwelijk,12/19/2019
Zaventem,Bastien,Mannelijk,11/11/2019
Mortsel,Dieter,Mannelijk,11/06/2019
Antwerpen,Natalie,Vrouwelijk,10/30/2019
Lasne,Laurent,Mannelijk,11/19/2019
Vielsalm,Anne,Vrouwelijk,11/09/2019
Alken,Michaël,Mannelijk,11/19/2019
Waregem,Christine,Vrouwelijk,10/30/2019
Cerfontaine,Thierry,Mannelijk,11/04/2019
Lille,Franciscus,Mannelijk,11/07/2019
Nijvel,Carine,Vrouwelijk,11/04/2019
Puurs-Sint-Amands,Jan,Mannelijk,11/02/2019
Watermaal-Bosvoorde,Jacqueline,Vrouwelijk,11/08/2019
Wellen,Femke,Vrouwelijk,11/04/2019
Antwerpen,Elke,Vrouwelijk,10/30/2019
Wijnegem,Gilberte,Vrouwelijk,11/05/2019
Zwalm,Maria,Vrouwelijk,11/01/2019
Brussel,Dounia,Vrouwelijk,11/25/2019
Leuven,Mohamed,Mannelijk,10/24/2019
Turnhout,Gheorghe,Mannelijk,11/02/2019
Vilvoorde,Nora,Vrouwelijk,11/01/2019
Opzullik,Eveline,Vrouwelijk,10/23/2019
Luik,Cécile,Vrouwelijk,11/02/2019
Willebroek,Karin,Vrouwelijk,11/04/2019
Heusden-Zolder,Marc,Mannelijk,11/05/2019
Brasschaat,Carola,Vrouwelijk,11/06/2019
Doornik,Christophe,Mannelijk,11/04/2019
Asse,Brent,Mannelijk,11/05/2019
Sint-Truiden,Nadine,Vrouwelijk,11/10/2019
Ruiselede,Rudi,Mannelijk,11/01/2019
Beersel,Vanessa,Vrouwelijk,10/30/2019
Sint-Pieters-Leeuw,Norbert,Mannelijk,11/02/2019
Bree,Agnes,Vrouwelijk,11/12/2019
Brugge,Diana,Vrouwelijk,11/14/2019
Antwerpen,Paul,Mannelijk,11/03/2019
Houthalen-Helchteren,Hugo,Mannelijk,10/26/2019
Doornik,Mia,Vrouwelijk,11/04/2019
Morlanwelz,Jeanne,Vrouwelijk,11/09/2019
Eigenbrakel,Alyssia,Vrouwelijk,11/03/2019
Anderlecht,Adam,Mannelijk,11/05/2019
Aalst (Aalst),Matteo,Mannelijk,11/12/2019
Lochristi,Annelies,Vrouwelijk,11/12/2019
Schilde,Anna,Vrouwelijk,11/03/2019
Brussel,El,Mannelijk,11/11/2019
Gent,Emily,Vrouwelijk,11/02/2019
Sint-Niklaas (Sint-Niklaas),Jenny,Vrouwelijk,11/05/2019
Herstal,Laurent,Mannelijk,10/23/2019
Genk,Andrea,Mannelijk,11/04/2019
Balen,Lydia,Vrouwelijk,10/27/2019
Doornik,Ali,Mannelijk,11/02/2019
Namen,Maryse,Vrouwelijk,10/27/2019
Zele,Conny,Vrouwelijk,11/01/2019
Châtelet,Julien,Mannelijk,11/08/2019
Namen,Ivan,Mannelijk,11/04/2019
Jurbeke,Isabelle,Vrouwelijk,12/10/2019
Herstal,Rebecca,Vrouwelijk,11/03/2019
Kluisbergen,Brecht,Mannelijk,10/27/2019
Fontaine-l’Evêque,Olivia,Vrouwelijk,11/03/2019
Wervik,Ida,Vrouwelijk,11/03/2019
La Louvière,Jean-Michel,Mannelijk,10/26/2019
Aalst (Aalst),Pascal,Mannelijk,10/25/2019
Beersel,Johan,Mannelijk,11/01/2019
Sambreville,Steve,Mannelijk,10/30/2019
Sint-Jans-Molenbeek,Marilyn,Vrouwelijk,11/25/2019
Hamme (Dendermonde),Danny,Mannelijk,11/05/2019
Lierneux,Christophe,Mannelijk,11/10/2019
Herve,Adam,Mannelijk,11/04/2019
Gent,Leon,Mannelijk,11/13/2019
Les Bons Villers,Nicola,Mannelijk,11/01/2019
Wichelen,Nele,Vrouwelijk,11/16/2019
Schaarbeek,Mariama,Vrouwelijk,10/28/2019
Seraing,Willy,Mannelijk,11/20/2019
Aarschot,Toon,Mannelijk,10/26/2019
Luik,Kossi,Mannelijk,11/01/2019
Gent,Ayman,Mannelijk,11/04/2019
Antwerpen,Keziban,Vrouwelijk,11/05/2019
Musson,Philippe,Mannelijk,11/06/2019
Boortmeerbeek,Christel,Vrouwelijk,11/04/2019
Zaventem,Hannah,Vrouwelijk,11/08/2019
Bouillon,Michel,Mannelijk,11/12/2019
Mechelen,Griet,Vrouwelijk,10/31/2019
Scherpenheuvel-Zichem,Auguste,Mannelijk,11/04/2019
Lichtervelde,Marie,Vrouwelijk,10/26/2019
Antwerpen,Ignace,Mannelijk,10/31/2019
Vilvoorde,Angel,Mannelijk,10/28/2019
Hoogstraten,Sofie,Vrouwelijk,11/18/2019
Antwerpen,Lan,Vrouwelijk,11/03/2019
Namen,Marguerite,Vrouwelijk,10/30/2019
Lochristi,Brecht,Mannelijk,11/05/2019
Mortsel,Joanna,Vrouwelijk,11/04/2019
Waregem,Lucienne,Vrouwelijk,10/27/2019
Aalst (Aalst),Eddy,Mannelijk,10/30/2019
Brugge,Saartje,Vrouwelijk,10/29/2019
Knokke-Heist,Johan,Mannelijk,10/30/2019
Bilzen,Rosa,Vrouwelijk,10/31/2019
Beersel,Pieter,Mannelijk,11/06/2019
Chaudfontaine,Jean,Mannelijk,11/10/2019
’s Gravenbrakel,Jason,Mannelijk,11/06/2019
Verviers,Bilal,Mannelijk,10/24/2019
Wingene,Kevin,Mannelijk,10/30/2019
Aalter,Jarno,Mannelijk,11/04/2019
Charleroi,Nathalie,Vrouwelijk,11/04/2019
Lontzen,Brigitte,Vrouwelijk,10/31/2019
Denderleeuw,Daan,Mannelijk,11/05/2019
Sint-Jans-Molenbeek,Mimount,Vrouwelijk,11/08/2019
La Louvière,Adeline,Vrouwelijk,10/23/2019
Anderlues,Morgane,Vrouwelijk,10/28/2019
Ottignies-Louvain-la-Neuve,Simon,Mannelijk,11/06/2019
Luik,Emilie,Vrouwelijk,10/31/2019
Oosterzele,Julie,Vrouwelijk,11/04/2019
Sint-Katelijne-Waver,Hanne,Vrouwelijk,11/11/2019
Antwerpen,Fatima,Vrouwelijk,11/02/2019
Florenville,Sonia,Vrouwelijk,11/08/2019
Vorst (Brussel-Hoofdstad),Emmanuelle,Vrouwelijk,11/11/2019
Charleroi,Bérénice,Vrouwelijk,11/03/2019
Sivry-Rance,Jennifer,Vrouwelijk,11/01/2019
Antwerpen,Sekou,Mannelijk,10/25/2019
Erquelinnes,Stéphanie,Vrouwelijk,12/24/2019
Gent,Marc,Mannelijk,11/11/2019
Kortrijk,Frank,Mannelijk,11/26/2019
Anderlecht,Angélique,Vrouwelijk,10/30/2019
